node1	node2	edge	sig
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Geodermatophilus	0.270680012948116	0.000101733777410962
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae |  g__Actinoplanes.1	0.241603985249785	0.000549688863284992
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micromonosporales |  f__Micromonosporaceae | 0.999936027	0.337479819546883	9.61987371539408e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola	0.249102708446457	0.000362480747969407
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.4	0.250351588997334	0.000337774611020025
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.5	0.243769967614183	0.000488038382051581
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Actinomycetospora	0.322308373744274	3.06915266845564e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia	0.330156196534947	1.69733202692868e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.1	0.293923996088157	2.28524152583454e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.2	0.202770849407951	0.00389064659148941
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.8	0.340604920201416	7.5161754864439e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales | 0.996725568 | 	0.207423627268636	0.00313076166226822
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.7	0.338021580693069	9.21879301118977e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Chloroflexaceae |  g__FFCH7168.1	0.211806164134809	0.00254059456294486
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon	0.261070106083424	0.000181581956669064
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.1	0.22398495391941	0.00139134567813315
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae | 0.709136627	0.308300627202093	8.4837739193766e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Ktedonobacteria | C0119 |  f__C0119 |  g__C0119.1	0.413623528868275	1.04047082061243e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Ktedonobacteria | C0119 |  f__C0119 |  g__C0119.2	0.293285143746731	2.38522247852924e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__Ktedonobacteria | C0119 |  f__C0119 |  g__C0119.4	0.247097593241948	0.000405679337407649
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.21	0.390689496867542	9.81108616571191e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.22	0.378824851797627	2.9337466234125e-08
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.24	0.257420376261679	0.000224987523523623
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.28	0.397196355968766	5.28100896346473e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.38	0.353580208132184	2.6202673364395e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.45	0.259265075711941	0.000201966113684726
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.5	0.442022483481593	5.05959718566373e-11
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.8	0.24535689030293	0.000447002178697975
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.9	0.341712874337711	6.88206388321788e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__Polyangiaceae |  g__Pajaroellobacter	0.346777273577467	4.57992380908934e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Planctomycetota |  c__Phycisphaerae | Phycisphaerales |  f__Phycisphaeraceae |  g__SM1A02.3	0.213810761502001	0.00230594134888706
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Planctomycetota |  c__Phycisphaerae | Phycisphaerales |  f__Phycisphaeraceae |  g__SM1A02.4	0.276444034923167	7.11161492767953e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Caulobacterales |  f__Caulobacteraceae |  g__Brevundimonas.2	0.369112377109332	6.96560580326633e-08
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Micropepsales |  f__Micropepsaceae |  g__uncultured.1	0.219073567557345	0.00178060738824604
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Bosea	0.281981747190082	5.00374192142772e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.1	0.249143500047324	0.00036164797018734
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia	0.352601856123551	2.84167057218454e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__uncultured	0.25997558237104	0.000193700256992724
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.2	0.299560235795161	1.55931689782562e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales | 0.994209307 | 	0.314172984278358	5.57426732816779e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Ellin6055	0.279896169125504	5.71707108991681e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Polymorphobacter	0.222802639787234	0.00147718071401393
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Polymorphobacter.1	0.280544925643066	5.48553130907958e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.2	0.255232360106328	0.000255456806902643
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.21	0.218414094415508	0.00183984023693107
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.37	0.391246811959651	9.30903309992459e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999077159	0.431306407505221	1.63673741226944e-10
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999998144	0.232941925722937	0.000875273314671965
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__A21b |  g__A21b	0.204430022480655	0.00360244009673849
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Burkholderiaceae |  g__Ralstonia	0.213902531690656	0.00229568638972788
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae |  g__Polaromonas	0.210488580549132	0.0027064192245474
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae |  g__Rhizobacter	0.284681013761416	4.20436148091952e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999536857	0.254604862343792	0.000264878971290905
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999866142	0.20145398373317	0.00413401172001526
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae |  g__Massilia	0.220881324196233	0.00162704746517583
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__TRA3-20 |  g__TRA3-20	0.316280127083976	4.78394889413813e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured	0.202246435090813	0.00398597029932812
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium	0.232057385550967	0.000916989919732991
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.3	0.283550395645071	4.5233283945123e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales |  f__Ilumatobacteraceae |  g__Ilumatobacter	0.239750556052224	0.000608078344847884
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | uncultured |  f__uncultured |  g__uncultured	0.226311766262653	0.00123561047217668
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Corynebacteriales |  f__Mycobacteriaceae |  g__Mycobacterium.2	0.24530974106583	0.00044817386960494
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Geodermatophilaceae |  g__Blastococcus	0.295314832677661	2.08109458921246e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella	0.217774582285648	0.00189899074591082
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas	0.334263350217504	1.23667636664493e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Cellulomonadaceae |  g__Cellulomonas.1	0.209193939347655	0.00287885611257566
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Intrasporangiaceae | 0.99254881	0.220024704171886	0.00169823843684647
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Micrococcales |  f__Microbacteriaceae |  g__Agromyces.1	0.210220672692306	0.00274131432775837
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola	0.405769869737094	2.28714513994532e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Marmoricola.2	0.204346466033193	0.00361648017576144
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.1	0.213775533583452	0.00230988897832574
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Actinomycetospora	0.416684659183067	7.61183782671537e-10
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Pseudonocardiales |  f__Pseudonocardiaceae |  g__Pseudonocardia.3	0.257166422366943	0.000228341732235959
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.1	0.235778091456238	0.000753005649571481
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Solirubrobacterales | 0.996725568 | 	0.230181768420763	0.00101156206042208
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Armatimonadota |  c__Armatimonadia | Armatimonadales |  f__Armatimonadales |  g__Armatimonadales	0.258775976377468	0.000207846018837277
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Cytophagales |  f__Hymenobacteraceae |  g__Adhaeribacter	0.314677875431755	5.37431860969662e-06
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.10	0.211179800879621	0.00261824001946453
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Bacteroidota |  c__Kapabacteria | Kapabacteriales |  f__Kapabacteriales |  g__Kapabacteriales	0.406305698139996	2.16888462745146e-09
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.1	0.358108110104698	1.79371873576528e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__Ktedonobacteria | C0119 |  f__C0119 |  g__C0119	0.35438061296398	2.45152627975642e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.13	0.203455336734582	0.00376931915637124
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.23	0.235731307132671	0.000754887905342283
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.38	0.363216068518207	1.16141354755683e-07
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.61	0.21404386849196	0.0022799736285366
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi | 0.984260738 |  |  | 	0.227618848750849	0.00115530123941032
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Chloroflexi | 0.988311073 |  |  | 	0.230491019072192	0.000995376409202331
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__Gemmatimonas	0.235487993915928	0.000764747135737487
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Myxococcota |  c__Polyangia | Haliangiales |  f__Haliangiaceae |  g__Haliangium	0.277700597671687	6.57065254165978e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Myxococcota |  c__Polyangia | Polyangiales |  f__Polyangiaceae |  g__Aetherobacter	0.22293255215908	0.0014675178486292
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Acetobacterales |  f__Acetobacteraceae | 0.999996858	0.268132272676717	0.000118876435075466
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Methylorosula	0.236062955071399	0.0007416378750289
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Microvirga.1	0.201745151455937	0.00407905150548205
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.1	0.261940266272947	0.000172456532501197
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.2	0.27274588980124	8.956365642665e-05
d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1	d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiaceae |  g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.202689954401274	0.00390521566458268
