Feature.ID	ECOGEN2023_A1_A7_F3.R1	ECOGEN2023_A1_A7_F3.R5	ECOGEN2023_A1_A7_F3.R6	ECOGEN2023_A1_A7_F4.R2	ECOGEN2023_A1_A7_F4.R6	ECOGEN2023_A2_A8_F2.R6	ECOGEN2023_A2_A8_F4.R5	ECOGEN2023_A2_A8_F4.R6	ECOGEN2023_A3_A9_F2.R6	ECOGEN2023_A3_A9_F3.R2	ECOGEN2023_A3_A9_F3.R6	ECOGEN2023_A3_A9_F4.R5	ECOGEN2023_A3_A9_F4.R6	ECOGEN2023_A4_A10_F2.R6	ECOGEN2023_A4_A10_F3.R2	ECOGEN2023_A4_A10_F3.R6	ECOGEN2023_A4_A10_F4.R2	ECOGEN2023_A4_A10_F4.R5	ECOGEN2023_A4_A10_F4.R6	ECOGEN2023_A5_A11_F3.R1	ECOGEN2023_A5_A11_F3.R5	ECOGEN2023_A5_A11_F4.R5	ECOGEN2023_B2_B8_F3.R1	ECOGEN2023_B2_B8_F3.R2	ECOGEN2023_B2_B8_F3.R5	ECOGEN2023_B2_B8_F3.R6	ECOGEN2023_B2_B8_F4.R2	ECOGEN2023_B2_B8_F4.R5	ECOGEN2023_B3_B9_F2.R6	ECOGEN2023_B3_B9_F3.R1	ECOGEN2023_B3_B9_F3.R2	ECOGEN2023_B3_B9_F3.R5	ECOGEN2023_B3_B9_F3.R6	ECOGEN2023_B3_B9_F4.R2	ECOGEN2023_B3_B9_F4.R6	ECOGEN2023_B4_B10_F2.R2	ECOGEN2023_B4_B10_F2.R6	ECOGEN2023_C1_C7_F2.R6	ECOGEN2023_C1_C7_F4.R5	ECOGEN2023_C1_C7_F4.R6	ECOGEN2023_C2_C8_F2.R6	ECOGEN2023_C2_C8_F4.R6	ECOGEN2023_C3_C9_F2.R6	ECOGEN2023_C3_C9_F3.R1	ECOGEN2023_C3_C9_F3.R2	ECOGEN2023_C3_C9_F3.R5	ECOGEN2023_C3_C9_F3.R6	ECOGEN2023_C3_C9_F4.R2	ECOGEN2023_C3_C9_F4.R6	ECOGEN2023_C4_C10_F2.R2	ECOGEN2023_C4_C10_F2.R6	ECOGEN2023_C4_C10_F3.R2	ECOGEN2023_C4_C10_F3.R6	ECOGEN2023_C4_C10_F4.R6	ECOGEN2023_C5_C11_F3.R1	ECOGEN2023_C5_C11_F3.R5	ECOGEN2023_C6_C12_F3.R1	ECOGEN2023_C6_C12_F3.R5	ECOGEN2023_D1_D7_F4.R5	ECOGEN2023_D2_D8_F2.R6	ECOGEN2023_D2_D8_F3.R2	ECOGEN2023_D2_D8_F3.R6	ECOGEN2023_D2_D8_F4.R5	ECOGEN2023_D3_D9_F2.R6	ECOGEN2023_D3_D9_F3.R2	ECOGEN2023_D3_D9_F3.R6	ECOGEN2023_D3_D9_F4.R5	ECOGEN2023_D3_D9_F4.R6	ECOGEN2023_D4_D10_F3.R2	ECOGEN2023_D4_D10_F3.R6	ECOGEN2023_E1_E7_F3.R1	ECOGEN2023_E1_E7_F3.R5	ECOGEN2023_E1_E7_F4.R2	ECOGEN2023_E1_E7_F4.R5	ECOGEN2023_E2_E8_F3.R2	ECOGEN2023_E2_E8_F3.R6	ECOGEN2023_E3_E9_F3.R2	ECOGEN2023_E3_E9_F3.R6	ECOGEN2023_E3_E9_F4.R1	ECOGEN2023_E3_E9_F4.R6	ECOGEN2023_E4_E10_F3.R1	ECOGEN2023_E4_E10_F3.R5	ECOGEN2023_F1_F7_F2.R6	ECOGEN2023_F1_F7_F3.R2	ECOGEN2023_F1_F7_F3.R6	ECOGEN2023_F1_F7_F4.R5	ECOGEN2023_F1_F7_F4.R6	ECOGEN2023_F2_F8_F2.R6	ECOGEN2023_F2_F8_F3.R2	ECOGEN2023_F2_F8_F3.R6	ECOGEN2023_F2_F8_F4.R6	ECOGEN2023_F3_F9_F2.R6	ECOGEN2023_F3_F9_F3.R2	ECOGEN2023_F3_F9_F3.R6	ECOGEN2023_F3_F9_F4.R6	ECOGEN2023_F4_F10_F3.R1	ECOGEN2023_F4_F10_F3.R5	ECOGEN2023_F4_F10_F4.R5	ECOGEN2023_F5_F11_F3.R1	ECOGEN2023_F5_F11_F3.R5	ECOGEN2023_F5_F11_F4.R5	ECOGEN2023_F6_F12_F4.R5	ECOGEN2023_G1_G7_F3.R2	ECOGEN2023_G1_G7_F3.R6	ECOGEN2023_G1_G7_F4.R6	ECOGEN2023_G2_G8_F3.R1	ECOGEN2023_G2_G8_F3.R2	ECOGEN2023_G2_G8_F3.R5	ECOGEN2023_G2_G8_F3.R6	ECOGEN2023_G2_G8_F4.R2	ECOGEN2023_G2_G8_F4.R5	ECOGEN2023_G2_G8_F4.R6	ECOGEN2023_G3_G9_F3.R1	ECOGEN2023_G3_G9_F3.R2	ECOGEN2023_G3_G9_F3.R5	ECOGEN2023_G3_G9_F3.R6	ECOGEN2023_G3_G9_F4.R2	ECOGEN2023_G3_G9_F4.R5	ECOGEN2023_G3_G9_F4.R6	ECOGEN2023_G4_G10_F3.R1	ECOGEN2023_G4_G10_F3.R5	ECOGEN2023_H1_H7_F3.R1	ECOGEN2023_H1_H7_F3.R5	ECOGEN2023_H1_H7_F4.R2	ECOGEN2023_H1_H7_F4.R5	ECOGEN2023_H3_H9_F2.R2	ECOGEN2023_H3_H9_F2.R6	ECOGEN2023_H3_H9_F3.R2	ECOGEN2023_H3_H9_F4.R6	ECOGEN2023_H4_H10_F4.R5	ECOGEN2023_H5_H11_F4.R5	ECOGEN2023_H6_H12_F4.R5	ECOGEN2023_A1_A7_F4.R5	ECOGEN2023_A2_A8_F5.R5	ECOGEN2023_A3_A9_F4.R3	ECOGEN2023_A3_A9_F5.R5	ECOGEN2023_A4_A10_F4.R3	ECOGEN2023_A4_A10_F5.R3	ECOGEN2023_A4_A10_F5.R5	ECOGEN2023_A5_A11_F4.R2	ECOGEN2023_A5_A11_F5.R5	ECOGEN2023_B2_B8_F4.R3	ECOGEN2023_B2_B8_F4.R6	ECOGEN2023_B2_B8_F5.R5	ECOGEN2023_B3_B9_F4.R3	ECOGEN2023_B3_B9_F4.R5	ECOGEN2023_B4_B10_F2.R3	ECOGEN2023_C1_C7_F5.R5	ECOGEN2023_C3_C9_F4.R3	ECOGEN2023_C3_C9_F4.R5	ECOGEN2023_C4_C10_F2.R3	ECOGEN2023_C4_C10_F4.R3	ECOGEN2023_C5_C11_F4.R2	ECOGEN2023_C5_C11_F4.R5	ECOGEN2023_C6_C12_F4.R2	ECOGEN2023_C6_C12_F4.R5	ECOGEN2023_D1_D7_F5.R5	ECOGEN2023_D2_D8_F4.R3	ECOGEN2023_D2_D8_F4.R6	ECOGEN2023_D2_D8_F5.R5	ECOGEN2023_D3_D9_F4.R3	ECOGEN2023_D3_D9_F5.R5	ECOGEN2023_D4_D10_F4.R3	ECOGEN2023_D4_D10_F4.R5	ECOGEN2023_D4_D10_F4.R6	ECOGEN2023_E2_E8_F4.R3	ECOGEN2023_E2_E8_F4.R6	ECOGEN2023_E3_E9_F4.R3	ECOGEN2023_E3_E9_F4.R5	ECOGEN2023_E4_E10_F4.R2	ECOGEN2023_E4_E10_F4.R5	ECOGEN2023_E5_E11_F4.R5	ECOGEN2023_E6_E12_F4.R5	ECOGEN2023_F1_F7_F4.R3	ECOGEN2023_F1_F7_F5.R5	ECOGEN2023_F2_F8_F4.R3	ECOGEN2023_F3_F9_F4.R3	ECOGEN2023_F4_F10_F4.R2	ECOGEN2023_F4_F10_F5.R5	ECOGEN2023_F5_F11_F4.R2	ECOGEN2023_F6_F12_F5.R5	ECOGEN2023_G1_G7_F4.R3	ECOGEN2023_G2_G8_F4.R3	ECOGEN2023_G3_G9_F4.R3	ECOGEN2023_G3_G9_F5.R5	ECOGEN2023_G4_G10_F4.R2	ECOGEN2023_G4_G10_F4.R5	ECOGEN2023_H3_H9_F2.R3	ECOGEN2023_H3_H9_F4.R3	ECOGEN2023_H4_H10_F5.R5	ECOGEN2023_H5_H11_F5.R5	ECOGEN2023_H6_H12_F5.R5
b6dc4b0bd881c49a44115430c2879a35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000689179875947622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5d43ffa45e32ed2ca86029e35981f5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137835975189524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f2f3ffa865fe267acde14b99fe781700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298538192299774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28e094f09d885fdf56167e1a99fdabc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00297994269340974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ade40292fc8b310c34090b88c6272169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164338537387017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
98383ec260c1053e1102f02dab71eae8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00503472222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f798030d8fe7dd8a83a57e3e00b2ae53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218914185639229	0	0.00227125243348475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a25697ff78fababd606a029b6eb6a9db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00403057678943711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
025b474306a12e5131cb4d8b5d824a27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00293284789644013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a59a6f521e46e249cdaa5129de467f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038233355306526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5d7528ccc3198027b5f6f90a10a4870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00453337501954041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15ef2a283f345821b903ce4b3688055d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385326757090012	0.00165855816010615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a76b38c32bae0a103c3b81ac593c38ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031023784901758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e84c2215869e1eb3343c3c0b6df9aa43	0.000830439377925411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9a714fa5068057b7b48353a71c0b116	0	0.000660501981505945	0.000626860993574675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000610926863326933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa71c769095bb9164d5861066b6177b1	0	0	0.00219401347751136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000519615484541439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8615937784cbaa607b82ca0a66c61832	0	0	0	0.00267469073888332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077720207253886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0bd911db2171d313e3d2edabcb7d665d	0	0	0	0.00117017719826145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e5ed947d58c413120f1ce6a9cfdff43	0	0	0	0	0.00643234550884448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
733add3b26f17d20e002c422b3aae15d	0	0	0	0	0.00344589937973811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb22afb96a89201716e01f65b02b6e3d	0	0	0	0	0.00183781300252699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f4ecc9fe17974ed61ea72e2889582b0	0	0	0	0	0	0.000168904653323199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000473036896877956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134318334452653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bf2fbc241e1baa3adfb47651b7d2a16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103305785123967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
