"AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.240566037735849","6.136490748364892E-4","c__TK10","0.4463157894736842","0.41766609556443934","103","3","f__TK10","g__TK10.82","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.82","98.35922330097087","0","103","TK10","0","p__Chloroflexi","0.9946295842522258","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.82","38082","0.14011285370508672"
"1.989622641509434","0.0040184827236374576","c__TK10","0.5026078710289237","0.31227192159316025","139","3","f__TK10","g__TK10.91","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.91","103.5179856115108","0","139","TK10","0","p__Chloroflexi","0.9957159193008249","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.91","253032","0.11107080001235063"
"2.2858490566037735","5.659276941644436E-4",,"0.43747420553033434","0.3185792349726776","61","3",,,"false",,"d__Bacteria |  p__Chloroflexi | 0.957257173 |  |  | ","86.34426229508196","0","61",,"0",,"0.9944335538675161","false","0","d__Bacteria |  p__Chloroflexi | 0.957257173 |  |  | ","31416","0.12405784812511778"
"2.1367924528301887","0.0013969718234494153","c__Deinococci","0.46799116997792495","0.39880952380952384","112","3","f__Deinococcaceae","g__Deinococcus","false","d__Bacteria","d__Bacteria |  p__Deinococcota |  c__Deinococci | Deinococcales |  f__Deinococcaceae |  g__Deinococcus","91.71428571428571","0","112","Deinococcales","0","p__Deinococcota","0.9950788205505187","false","0","d__Bacteria |  p__Deinococcota |  c__Deinococci | Deinococcales |  f__Deinococcaceae |  g__Deinococcus","74266","0.11421455257071696"
"2.2952830188679245","3.9877151343740915E-4","c__Gemmatimonadetes","0.4356761200164406","0.45437171524128045","92","3","f__Gemmatimonadaceae","g__Gemmatimonas.10","false","d__Bacteria","d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__Gemmatimonas.10","89.81521739130434","0","92","Gemmatimonadales","0","p__Gemmatimonadota","0.994392714204035","false","0","d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__Gemmatimonas.10","26170","0.1371224692997013"
"2.1575471698113207","9.134775371718007E-4","c__Gemmatimonadetes","0.4634892872759073","0.3531645569620253","80","3","f__Gemmatimonadaceae","g__uncultured.4","false","d__Bacteria","d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__uncultured.4","101.5125","0","80","Gemmatimonadales","0","p__Gemmatimonadota","0.9949889732908601","false","0","d__Bacteria |  p__Gemmatimonadota |  c__Gemmatimonadetes | Gemmatimonadales |  f__Gemmatimonadaceae |  g__uncultured.4","61912","0.12486162361623616"
"2.0858490566037737","0.001004196405924461","c__Alphaproteobacteria","0.4794210764360018","0.3973249409913454","124","3","f__Micropepsaceae","g__uncultured.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Micropepsales |  f__Micropepsaceae |  g__uncultured.3","105.85483870967742","0","124","Micropepsales","0","p__Proteobacteria","0.995299354733317","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Micropepsales |  f__Micropepsaceae |  g__uncultured.3","71432","0.12527199847299103"
"2.202830188679245","4.520269159257747E-4","c__Alphaproteobacteria","0.45396145610278377","0.384703196347032","73","3","f__Reyranellaceae","g__Reyranella.6","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.6","119.15068493150685","0","73","Reyranellales","0","p__Proteobacteria","0.9947929429061504","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Reyranellales |  f__Reyranellaceae |  g__Reyranella.6","29162","0.15434026545531976"
"2.241509433962264","4.2098446988369685E-4","c__Alphaproteobacteria","0.44612794612794615","0.5058733401430031","89","3","f__Beijerinckiaceae","g__Psychroglaciecola","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Psychroglaciecola","100.08988764044943","0","89","Rhizobiales","0","p__Proteobacteria","0.9946255002858776","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Beijerinckiaceae |  g__Psychroglaciecola","27900","0.13998585683978942"
"2.2858490566037735","6.356365216322792E-4","c__Alphaproteobacteria","0.43747420553033434","0.4402587519025875","73","3","f__Devosiaceae","g__Devosia.9","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.9","91.5068493150685","0","73","Rhizobiales","0","p__Proteobacteria","0.9944335538675161","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Devosiaceae |  g__Devosia.9","31306","0.13378194344308258"
"2.120754716981132","0.0011391450423605118","c__Alphaproteobacteria","0.47153024911032027","0.38642146657413834","132","3","f__Rhizobiales_Incertae_Sedis","g__Alsobacter","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiales_Incertae_Sedis |  g__Alsobacter","94.99242424242425","0","132","Rhizobiales","0","p__Proteobacteria","0.9951482479784366","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Rhizobiales_Incertae_Sedis |  g__Alsobacter","71198","0.1187405303030303"
"2.309433962264151","3.8015326859970204E-4","c__Alphaproteobacteria","0.43300653594771243","0.43575949367088607","80","3","f__uncultured","g__uncultured.1","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__uncultured |  g__uncultured.1","91.425","0","80","Rhizobiales","0","p__Proteobacteria","0.9943314547088132","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__uncultured |  g__uncultured.1","21506","0.14022239263803682"
"1.9358490566037736","0.004213804824043553","c__Alphaproteobacteria","0.5165692007797271","0.2870657034743722","153","3","f__Xanthobacteraceae","g__Bradyrhizobium.1","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.1","97.97385620915033","0","153","Rhizobiales","0","p__Proteobacteria","0.9959487053826676","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rhizobiales |  f__Xanthobacteraceae |  g__Bradyrhizobium.1","227584","0.1004860063683593"
"2.233018867924528","5.21144923002241E-4","c__Alphaproteobacteria","0.44782425010561894","0.372972972972973","75","3","f__Sphingomonadaceae","g__Ellin6055.1","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Ellin6055.1","94.52","0","75","Sphingomonadales","0","p__Proteobacteria","0.9946622559830107","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Ellin6055.1","32974","0.12807588075880758"
"2.233018867924528","0.0011687205774915538","c__Alphaproteobacteria","0.44782425010561894","0.3536953242835596","52","3","f__Sphingomonadaceae","g__Parablastomonas","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Parablastomonas","80.59615384615384","0","52","Sphingomonadales","0","p__Proteobacteria","0.9946622559830107","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Parablastomonas","46824","0.10590821793187102"
"2.236792452830189","8.980767657596334E-4","c__Alphaproteobacteria","0.44706874736398144","0.3047895500725689","53","3","f__Sphingomonadaceae","g__Sphingomonas.18","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.18","85.60377358490567","0","53","Sphingomonadales","0","p__Proteobacteria","0.9946459201176182","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.18","45078","0.1132325047419387"
"2.240566037735849","9.161090562699346E-4","c__Alphaproteobacteria","0.4463157894736842","0.40584415584415584","56","3","f__Sphingomonadaceae","g__Sphingomonas.44","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.44","89.73214285714286","0","56","Sphingomonadales","0","p__Proteobacteria","0.9946295842522258","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.44","36756","0.11980259393477016"
"2.1641509433962263","7.670429403648537E-4","c__Alphaproteobacteria","0.4620749782040105","0.42396039603960395","101","3","f__Sphingomonadaceae","g__Sphingomonas.69","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.69","90.85148514851485","0","101","Sphingomonadales","0","p__Proteobacteria","0.9949603855264232","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.69","46994","0.11573437598536923"
"2.400943396226415","1.5630893772418841E-4","c__Alphaproteobacteria","0.4165029469548134","0.5300768882858435","67","3","f__Sphingomonadaceae","g__Sphingomonas.78","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.78","94.76119402985074","0","67","Sphingomonadales","0","p__Proteobacteria","0.9939353099730458","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.78","9310","0.16683308808072314"
"2.2141509433962265","8.71960185115432E-4","c__Alphaproteobacteria","0.4516403919897742","0.39789330615018687","109","3","f__Sphingomonadaceae","g__Sphingomonas.8","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.8","94.14678899082568","0","109","Sphingomonadales","0","p__Proteobacteria","0.9947439353099731","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.8","57200","0.13003700136854376"
"2.0745283018867924","0.0012840315287959135","c__Alphaproteobacteria","0.482037289677126","0.3825742574257426","101","3","f__Sphingomonadaceae","g__uncultured.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__uncultured.2","98.45544554455445","0","101","Sphingomonadales","0","p__Proteobacteria","0.9953483623294944","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__uncultured.2","77958","0.11188118811881188"
"2.080188679245283","0.0011443056572025526","c__Alphaproteobacteria","0.4807256235827665","0.36495956873315366","106","3","f__Sphingomonadaceae","0.999998057","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999998057","105.91509433962264","0","106","Sphingomonadales","0","p__Proteobacteria","0.9953238585314057","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999998057","76078","0.12188158151855309"
"2.236792452830189","7.344508424365283E-4","c__Gammaproteobacteria","0.44706874736398144","0.3621031746031746","64","3","f__A21b","g__A21b.7","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__A21b |  g__A21b.7","93.71875","0","64","Burkholderiales","0","p__Proteobacteria","0.9946459201176182","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__A21b |  g__A21b.7","38690","0.12579697986577182"
"2.060377358490566","0.0019565156706969613","c__Gammaproteobacteria","0.48534798534798534","0.28547539417104634","92","3","f__Comamonadaceae","0.999521635","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999521635","91.20652173913044","0","92","Burkholderiales","0","p__Proteobacteria","0.9954096218247162","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Comamonadaceae | 0.999521635","121034","0.10089217006540978"
"2.229245283018868","7.910398979144041E-4","c__Gammaproteobacteria","0.44858231062209053","0.44865174985656914","84","3","f__Oxalobacteraceae","0.998059172","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae | 0.998059172","94.53571428571429","0","84","Burkholderiales","0","p__Proteobacteria","0.9946785918484032","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__Oxalobacteraceae | 0.998059172","46334","0.12913088732760863"
"2.1537735849056605","0.00122964161320934","c__Gammaproteobacteria","0.46430135786246163","0.36768038163387","130","3","f__SC-I-84","g__SC-I-84.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.3","98.45384615384616","0","130","Burkholderiales","0","p__Proteobacteria","0.9950053091562526","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.3","84636","0.12836225052652692"
"1.9669811320754718","0.0029294649071178723","c__Gammaproteobacteria","0.5083932853717026","0.29941834451901567","150","3","f__SC-I-84","g__SC-I-84.4","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.4","113.91333333333333","0","150","Burkholderiales","0","p__Proteobacteria","0.9958139344931798","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Burkholderiales |  f__SC-I-84 |  g__SC-I-84.4","191034","0.12054320987654321"
"2.329245283018868","2.5335905055281707E-4","c__Gammaproteobacteria","0.4293236127987039","0.46646185355862774","63","3","f__Unknown_Family","g__Acidibacter.4","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Gammaproteobacteria_Incertae_Sedis |  f__Unknown_Family |  g__Acidibacter.4","89.41269841269842","0","63","Gammaproteobacteria_Incertae_Sedis","0","p__Proteobacteria","0.9942456914155027","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Gammaproteobacteria_Incertae_Sedis |  f__Unknown_Family |  g__Acidibacter.4","16456","0.13798255927885558"
"2.2462264150943394","6.202249159165361E-4","c__Gammaproteobacteria","0.4451910961780765","0.30887491264849753","54","3","f__Rhodanobacteraceae","g__uncultured.3","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.3","89.01851851851852","0","54","Xanthomonadales","0","p__Proteobacteria","0.9946050804541371","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Rhodanobacteraceae |  g__uncultured.3","32246","0.1196236559139785"
"2.091509433962264","0.0018105227326329658",,"0.47812359043752817","0.42826635604736946","102","3",,,"false",,"d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | 0.992813256 |  | ","117.32352941176471","0","102",,"0",,"0.9952748509352283","false","0","d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | 0.992813256 |  | ","94818","0.13626426180228188"
"2.1311320754716983","0.0011963570320417572","c__Acidobacteriae","0.4692341744134573","0.2946298984034833","53","3","f__Bryobacteraceae","g__Bryobacter","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter","101.45283018867924","0","53","Bryobacterales","0","p__Acidobacteriota","0.9951033243486074","false","0","d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter","61768","0.11699418946268851"
"2.232075471698113","5.229468624014961E-4","c__Subgroup_5","0.4480135249366019","0.5213128729752771","69","3","f__Subgroup_5","g__Subgroup_5","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Subgroup_5 | Subgroup_5 |  f__Subgroup_5 |  g__Subgroup_5","122.55072463768116","0","69","Subgroup_5","0","p__Acidobacteriota","0.9946663399493588","false","0","d__Bacteria |  p__Acidobacteriota |  c__Subgroup_5 | Subgroup_5 |  f__Subgroup_5 |  g__Subgroup_5","33682","0.16469923640330372"
"1.989622641509434","0.0019878545117811928",,"0.5026078710289237","0.36084415584415586","176","3",,,"false",,"d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales | 0.916385765 | ","132.08522727272728","0","176",,"0",,"0.9957159193008249","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | Microtrichales | 0.916385765 | ","152310","0.14758125952260032"
"2.0037735849056606","0.001411206929336752","c__Acidimicrobiia","0.49905838041431255","0.4068705488060327","155","3","f__uncultured","g__uncultured.2","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | uncultured |  f__uncultured |  g__uncultured.2","128.21290322580646","0","155","uncultured","0","p__Actinobacteriota","0.9956546598056032","false","0","d__Bacteria |  p__Actinobacteriota |  c__Acidimicrobiia | uncultured |  f__uncultured |  g__uncultured.2","106694","0.14230066950699938"
"1.9981132075471697","0.0017695427350673447","c__Actinobacteria","0.5004721435316336","0.3568870523415978","121","3","f__Nocardioidaceae","g__Nocardioides.11","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.11","123.0495867768595","0","121","Propionibacteriales","0","p__Actinobacteriota","0.9956791636036919","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Propionibacteriales |  f__Nocardioidaceae |  g__Nocardioides.11","120216","0.13076470433247556"
"2.0971698113207546","9.572902513508255E-4","c__MB-A2-108","0.4768331084120558","0.43753501400560224","120","3","f__MB-A2-108","g__MB-A2-108.5","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.5","115.575","0","120","MB-A2-108","0","p__Actinobacteriota","0.9952503471371396","false","0","d__Bacteria |  p__Actinobacteriota |  c__MB-A2-108 | MB-A2-108 |  f__MB-A2-108 |  g__MB-A2-108.5","69610","0.13808243727598565"
"2.0113207547169814","0.0014215686967418994","c__Thermoleophilia","0.49718574108818003","0.3864278376990241","177","3","f__Gaiellaceae","g__Gaiella.1","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.1","127.10169491525424","0","177","Gaiellales","0","p__Actinobacteriota","0.9956219880748183","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.1","115972","0.14592617097044114"
"1.9584905660377359","0.0018768960199255684","c__Thermoleophilia","0.5105973025048169","0.39813230681494155","168","3","f__Gaiellaceae","g__Gaiella.3","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.3","126.69642857142857","0","168","Gaiellales","0","p__Actinobacteriota","0.9958506901903128","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.3","153982","0.13535943223443223"
"1.9924528301886792","0.0019900145834395337","c__Thermoleophilia","0.5018939393939394","0.3607843137254902","136","3","f__Gaiellaceae","g__Gaiella.6","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.6","118.875","0","136","Gaiellales","0","p__Actinobacteriota","0.9957036674017806","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__Gaiellaceae |  g__Gaiella.6","126604","0.12754828326180256"
"2.0339622641509436","0.002159447212774014","c__Thermoleophilia","0.4916512059369202","0.31243628950050967","109","3","f__uncultured","g__uncultured.4","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.4","120.77981651376147","0","109","Gaiellales","0","p__Actinobacteriota","0.9955239728824634","false","0","d__Bacteria |  p__Actinobacteriota |  c__Thermoleophilia | Gaiellales |  f__uncultured |  g__uncultured.4","138532","0.13199979946859178"
"2.240566037735849","3.417768995608041E-4","c__Bacteroidia","0.4463157894736842","0.3718426501035197","70","3","f__Flavobacteriaceae","g__Flavobacterium.12","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.12","105.77142857142857","0","70","Flavobacteriales","0","p__Bacteroidota","0.9946295842522258","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.12","20186","0.1439067055393586"
"2.15188679245283","6.72407649541096E-4","c__Bacteroidia","0.46470846120122755","0.497789566755084","117","3","f__Flavobacteriaceae","g__Flavobacterium.3","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.3","122.56410256410257","0","117","Flavobacteriales","0","p__Bacteroidota","0.9950134770889487","false","0","d__Bacteria |  p__Bacteroidota |  c__Bacteroidia | Flavobacteriales |  f__Flavobacteriaceae |  g__Flavobacterium.3","52680","0.1567315889566529"
"2.120754716981132","5.18347367142659E-4","c__SJA-28","0.47153024911032027","0.47876447876447875","112","3","f__SJA-28","g__SJA-28","false","d__Bacteria","d__Bacteria |  p__Bacteroidota |  c__SJA-28 | SJA-28 |  f__SJA-28 |  g__SJA-28","126.83035714285714","0","112","SJA-28","0","p__Bacteroidota","0.9951482479784366","false","0","d__Bacteria |  p__Bacteroidota |  c__SJA-28 | SJA-28 |  f__SJA-28 |  g__SJA-28","41362","0.15467116724738675"
"2.159433962264151","7.529523614869057E-4","c__Chloroflexia","0.4630843162953255","0.33212341197822143","58","3","f__Herpetosiphonaceae","g__Herpetosiphon.1","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.1","109.08620689655173","0","58","Chloroflexales","0","p__Chloroflexi","0.9949808053581638","false","0","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Herpetosiphonaceae |  g__Herpetosiphon.1","44340","0.1309558306081053"
"2.1226415094339623","4.5623962036813966E-4","c__Chloroflexia","0.4711111111111111","0.5191374663072776","106","3","f__Roseiflexaceae","g__uncultured.29","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.29","118.68867924528301","0","106","Chloroflexales","0","p__Chloroflexi","0.9951400800457404","false","0","d__Bacteria |  p__Chloroflexi |  c__Chloroflexia | Chloroflexales |  f__Roseiflexaceae |  g__uncultured.29","43196","0.1440396592782561"
"1.9990566037735849","0.001631413657693572","c__Dehalococcoidia","0.5002359603586598","0.4009216589861751","155","3","f__S085","g__S085.9","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | S085 |  f__S085 |  g__S085.9","123.06451612903226","0","155","S085","0","p__Chloroflexi","0.9956750796373437","false","0","d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | S085 |  f__S085 |  g__S085.9","129474","0.1358327992594175"
"2.0660377358490565","0.0012469561162422927","c__Dehalococcoidia","0.4840182648401827","0.47298276111835436","118","3","f__SAR202_clade","g__SAR202_clade.1","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | SAR202_clade |  f__SAR202_clade |  g__SAR202_clade.1","115.95762711864407","0","118","SAR202_clade","0","p__Chloroflexi","0.9953851180266274","false","0","d__Bacteria |  p__Chloroflexi |  c__Dehalococcoidia | SAR202_clade |  f__SAR202_clade |  g__SAR202_clade.1","80776","0.13297893018193127"
"1.931132075471698","0.0020989191376281054","c__JG30-KF-CM66","0.5178309721543722","0.4060298675683291","169","3","f__JG30-KF-CM66","g__JG30-KF-CM66.1","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.1","125.27810650887574","0","169","JG30-KF-CM66","0","p__Chloroflexi","0.9959691252144082","false","0","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.1","159548","0.12995654202165532"
"2.090566037735849","9.013959717955549E-4","c__JG30-KF-CM66","0.47833935018050544","0.4714370900417412","130","3","f__JG30-KF-CM66","g__JG30-KF-CM66.11","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.11","116.67692307692307","0","130","JG30-KF-CM66","0","p__Chloroflexi","0.9952789349015765","false","0","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.11","72258","0.13990038738240176"
"2.0556603773584907","0.0014332672125602617","c__JG30-KF-CM66","0.48646167966957315","0.4531853281853282","112","3","f__JG30-KF-CM66","g__JG30-KF-CM66.16","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.16","119.44642857142857","0","112","JG30-KF-CM66","0","p__Chloroflexi","0.9954300416564568","false","0","d__Bacteria |  p__Chloroflexi |  c__JG30-KF-CM66 | JG30-KF-CM66 |  f__JG30-KF-CM66 |  g__JG30-KF-CM66.16","100584","0.13436043708822112"
"2.1132075471698113","7.278622967717241E-4","c__TK10","0.4732142857142857","0.4892709582833533","123","3","f__TK10","g__TK10.107","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.107","128.6178861788618","0","123","TK10","0","p__Chloroflexi","0.9951809197092215","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.107","52134","0.1574270332666607"
"2.013207547169811","0.0011100398289643567","c__TK10","0.4967197750702906","0.43454913880445795","141","3","f__TK10","g__TK10.109","false","d__Bacteria","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.109","131.68085106382978","0","141","TK10","0","p__Chloroflexi","0.9956138201421221","false","0","d__Bacteria |  p__Chloroflexi |  c__TK10 | TK10 |  f__TK10 |  g__TK10.109","92340","0.1455037028329611"
