Feature.ID	ECOGEN2023_A1_A7_F2.R1	ECOGEN2023_A1_A7_F2.R2	ECOGEN2023_A1_A7_F2.R5	ECOGEN2023_A1_A7_F2.R6	ECOGEN2023_A1_A7_F4.R1	ECOGEN2023_A2_A8_F2.R1	ECOGEN2023_A2_A8_F2.R2	ECOGEN2023_A2_A8_F2.R5	ECOGEN2023_A2_A8_F2.R6	ECOGEN2023_A2_A8_F4.R1	ECOGEN2023_A2_A8_F4.R2	ECOGEN2023_A3_A9_F2.R1	ECOGEN2023_A3_A9_F2.R2	ECOGEN2023_A3_A9_F2.R5	ECOGEN2023_A4_A10_F4.R1	ECOGEN2023_A6_A12_F2.R1	ECOGEN2023_A6_A12_F2.R5	ECOGEN2023_A6_A12_F4.R1	ECOGEN2023_B1_B7_F4.R2	ECOGEN2023_B2_B8_F2.R1	ECOGEN2023_B2_B8_F2.R2	ECOGEN2023_B2_B8_F2.R5	ECOGEN2023_B3_B9_F2.R2	ECOGEN2023_B3_B9_F2.R6	ECOGEN2023_B3_B9_F4.R1	ECOGEN2023_B3_B9_F4.R2	ECOGEN2023_B4_B10_F4.R1	ECOGEN2023_B5_B11_F2.R1	ECOGEN2023_B5_B11_F2.R5	ECOGEN2023_B5_B11_F4.R5	ECOGEN2023_B6_B12_F4.R1	ECOGEN2023_C1_C7_F2.R1	ECOGEN2023_C1_C7_F2.R2	ECOGEN2023_C1_C7_F2.R5	ECOGEN2023_C1_C7_F2.R6	ECOGEN2023_C1_C7_F4.R1	ECOGEN2023_C2_C8_F2.R1	ECOGEN2023_C2_C8_F2.R2	ECOGEN2023_C2_C8_F2.R5	ECOGEN2023_C2_C8_F3.R2	ECOGEN2023_C2_C8_F3.R6	ECOGEN2023_C2_C8_F4.R6	ECOGEN2023_C3_C9_F2.R1	ECOGEN2023_C3_C9_F2.R2	ECOGEN2023_C3_C9_F2.R5	ECOGEN2023_C3_C9_F2.R6	ECOGEN2023_C3_C9_F4.R2	ECOGEN2023_C4_C10_F2.R1	ECOGEN2023_C4_C10_F2.R2	ECOGEN2023_C4_C10_F2.R5	ECOGEN2023_C4_C10_F4.R1	ECOGEN2023_C5_C11_F4.R1	ECOGEN2023_C6_C12_F2.R1	ECOGEN2023_C6_C12_F2.R5	ECOGEN2023_D1_D7_F2.R6	ECOGEN2023_D1_D7_F3.R2	ECOGEN2023_D1_D7_F3.R6	ECOGEN2023_D1_D7_F4.R2	ECOGEN2023_D1_D7_F4.R6	ECOGEN2023_D2_D8_F2.R2	ECOGEN2023_D2_D8_F2.R6	ECOGEN2023_D2_D8_F4.R1	ECOGEN2023_D2_D8_F4.R2	ECOGEN2023_D3_D9_F2.R1	ECOGEN2023_D3_D9_F2.R2	ECOGEN2023_D3_D9_F2.R5	ECOGEN2023_D3_D9_F4.R1	ECOGEN2023_D3_D9_F4.R2	ECOGEN2023_D4_D10_F2.R1	ECOGEN2023_D4_D10_F2.R2	ECOGEN2023_D4_D10_F2.R5	ECOGEN2023_D4_D10_F4.R1	ECOGEN2023_D5_D11_F4.R1	ECOGEN2023_E1_E7_F2.R2	ECOGEN2023_E1_E7_F2.R6	ECOGEN2023_E1_E7_F4.R1	ECOGEN2023_E1_E7_F4.R2	ECOGEN2023_E2_E8_F2.R1	ECOGEN2023_E2_E8_F2.R2	ECOGEN2023_E2_E8_F2.R5	ECOGEN2023_E2_E8_F2.R6	ECOGEN2023_E2_E8_F4.R2	ECOGEN2023_E3_E9_F2.R1	ECOGEN2023_E3_E9_F2.R2	ECOGEN2023_E3_E9_F2.R5	ECOGEN2023_E3_E9_F2.R6	ECOGEN2023_E3_E9_F3.R1	ECOGEN2023_E3_E9_F3.R5	ECOGEN2023_E3_E9_F4.R2	ECOGEN2023_E4_E10_F4.R1	ECOGEN2023_E5_E11_F2.R1	ECOGEN2023_E5_E11_F2.R5	ECOGEN2023_E6_E12_F2.R1	ECOGEN2023_E6_E12_F2.R5	ECOGEN2023_F1_F7_F2.R1	ECOGEN2023_F1_F7_F2.R2	ECOGEN2023_F1_F7_F2.R5	ECOGEN2023_F1_F7_F2.R6	ECOGEN2023_F1_F7_F3.R1	ECOGEN2023_F1_F7_F3.R5	ECOGEN2023_F1_F7_F4.R1	ECOGEN2023_F1_F7_F4.R2	ECOGEN2023_F1_F7_F4.R5	ECOGEN2023_F2_F8_F2.R2	ECOGEN2023_F2_F8_F2.R6	ECOGEN2023_F2_F8_F4.R1	ECOGEN2023_F5_F11_F2.R1	ECOGEN2023_F5_F11_F2.R5	ECOGEN2023_F5_F11_F4.R1	ECOGEN2023_F6_F12_F4.R1	ECOGEN2023_G2_G8_F2.R1	ECOGEN2023_G2_G8_F2.R2	ECOGEN2023_G2_G8_F2.R5	ECOGEN2023_G2_G8_F2.R6	ECOGEN2023_G2_G8_F4.R1	ECOGEN2023_G3_G9_F2.R1	ECOGEN2023_G3_G9_F2.R2	ECOGEN2023_G3_G9_F2.R5	ECOGEN2023_G3_G9_F4.R1	ECOGEN2023_G4_G10_F2.R1	ECOGEN2023_G4_G10_F2.R5	ECOGEN2023_G6_G12_F2.R1	ECOGEN2023_G6_G12_F4.R1	ECOGEN2023_H1_H7_F2.R2	ECOGEN2023_H1_H7_F2.R6	ECOGEN2023_H1_H7_F4.R1	ECOGEN2023_H1_H7_F4.R2	ECOGEN2023_H1_H7_F4.R6	ECOGEN2023_H2_H8_F2.R1	ECOGEN2023_H2_H8_F2.R2	ECOGEN2023_H2_H8_F2.R5	ECOGEN2023_H3_H9_F2.R1	ECOGEN2023_H3_H9_F2.R2	ECOGEN2023_H3_H9_F2.R5	ECOGEN2023_H4_H10_F2.R1	ECOGEN2023_H4_H10_F2.R5	ECOGEN2023_H4_H10_F4.R1	ECOGEN2023_A1_A7_F2.R3	ECOGEN2023_A1_A7_F5.R2	ECOGEN2023_A2_A8_F2.R3	ECOGEN2023_A2_A8_F5.R2	ECOGEN2023_A2_A8_F5.R3	ECOGEN2023_A4_A10_F5.R2	ECOGEN2023_A6_A12_F2.R2	ECOGEN2023_A6_A12_F5.R2	ECOGEN2023_B1_B7_F5.R3	ECOGEN2023_B3_B9_F2.R3	ECOGEN2023_B3_B9_F4.R5	ECOGEN2023_B3_B9_F5.R2	ECOGEN2023_B3_B9_F5.R3	ECOGEN2023_B4_B10_F5.R2	ECOGEN2023_B5_B11_F2.R2	ECOGEN2023_B5_B11_F5.R5	ECOGEN2023_B6_B12_F5.R2	ECOGEN2023_C1_C7_F2.R3	ECOGEN2023_C1_C7_F5.R2	ECOGEN2023_C2_C8_F4.R3	ECOGEN2023_C3_C9_F2.R3	ECOGEN2023_C3_C9_F5.R3	ECOGEN2023_C4_C10_F5.R2	ECOGEN2023_C5_C11_F5.R2	ECOGEN2023_C6_C12_F2.R2	ECOGEN2023_D1_D7_F4.R3	ECOGEN2023_D1_D7_F5.R3	ECOGEN2023_D2_D8_F2.R3	ECOGEN2023_D2_D8_F5.R2	ECOGEN2023_D2_D8_F5.R3	ECOGEN2023_D3_D9_F5.R2	ECOGEN2023_D3_D9_F5.R3	ECOGEN2023_D4_D10_F5.R2	ECOGEN2023_D5_D11_F5.R2	ECOGEN2023_E1_E7_F2.R3	ECOGEN2023_E1_E7_F5.R2	ECOGEN2023_E1_E7_F5.R3	ECOGEN2023_E2_E8_F2.R3	ECOGEN2023_E2_E8_F5.R3	ECOGEN2023_E3_E9_F2.R3	ECOGEN2023_E3_E9_F4.R5	ECOGEN2023_E3_E9_F5.R3	ECOGEN2023_E4_E10_F5.R2	ECOGEN2023_E5_E11_F2.R2	ECOGEN2023_E6_E12_F2.R2	ECOGEN2023_F1_F7_F2.R3	ECOGEN2023_F1_F7_F5.R2	ECOGEN2023_F1_F7_F5.R3	ECOGEN2023_F2_F8_F2.R3	ECOGEN2023_F2_F8_F4.R2	ECOGEN2023_F5_F11_F2.R2	ECOGEN2023_F5_F11_F5.R2	ECOGEN2023_F6_F12_F5.R2	ECOGEN2023_G2_G8_F2.R3	ECOGEN2023_G2_G8_F5.R2	ECOGEN2023_G3_G9_F5.R2	ECOGEN2023_G4_G10_F2.R2	ECOGEN2023_G6_G12_F2.R2	ECOGEN2023_G6_G12_F2.R5	ECOGEN2023_H1_H7_F2.R3	ECOGEN2023_H1_H7_F5.R2	ECOGEN2023_H1_H7_F5.R3	ECOGEN2023_H4_H10_F2.R2	ECOGEN2023_H4_H10_F5.R2
cb36bbd45873c1329a24a70a7c48b55d	0	0	0.00342572407349735	0	0	0	0	0	0	0	0.00206859009254219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196936542669584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00619857996168151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96cbc8730e424d9b022f632f0f56ce03	0	0	0	0	0	0	0.0043663688058489	0	0.00109788024660079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00211097708082027	0	0.00183612577461556	0	0	0	0	0	0	0.000548320767649075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046189376443418	0	0	0	0	0	0	0	0	0	0	0	0.00236232098036321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9e8bb37d29e1cb49514fafa179c9eab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406141654284299	0	0	0	0	0	0	0	0	0	0	0	0	0.00360786265240109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00568489442338928	0	0	0.00131777108433735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00430416068866571	0	0	0	0	0	0.00498653063563937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8cbbd9ec55e4fbe587eb16e67b534dd4	0	0	0	0	0	0	0	0	0	0.00255645504899872	0	0	0.00189616843206486	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00461503827104908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0.0028917211095641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200145560407569	0.000369731328567907	0	0.00142450142450142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137174211248285	0	0	0	0.00278284233758756	0	0	0	0	0	0.00195048762190548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbc1158de56c5c24fae69fb71cb92542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765812612271911	0.00699172033118675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105548854041013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d51510e9dbbcd870b4ca5b375ff06ef4	0	0	0	0	0	0.00138394622380388	0	0.00126947489901904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00527065527065527	0.00109664153529815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
968b635b5282c4626e5a0773ef203d25	0	0	0	0	0	0.0213523131672598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117738187451588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb01e0fbc8b807c6c97bbe4c1cb0f6dc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00814281240212966	0	0.0070357341233105	0.00315240442482948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee8b01588f8ad2ea89029bfd8c10a07f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044004400440044	0.00147172734314485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446191437373845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00141927853341218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
076bb24fe49c9843214b265f3af14572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000297176820208024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160661005278862	0	0.000427944795121429	0	0	0	0	0	0	0	0	0	0	0.000829799004241195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000319264414788328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a35847b48ae0ad2bb5e9aea5b0f67a0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00340821068938807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00720515737580584	0	0	0	0	0	0	0.00301239717298111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
78ff3839982247f4a5afb47e0714b193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010844306738962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188720330986427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d25b5d040c524c33bb7de24752189eb0	0	0	0	0	0.000858053444471684	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183739090491502	0.000841184387617766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00271048619346095	0	0	0	0	0	0	0	0.0014172335600907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010752688172043	0	0.00109170305676856	0	0	0	0	0	0	0	0	0	0	0	0	0.000593956492686911	0.00100180324584252	0.00202839756592292	0	0.00179307871615564	0	0	0	0.00253292806484296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109614782336361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a9293dd879fabf81694f3fb9f658d68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00480139676996945	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d2338ab1eca9899ff6c36a0674a1de3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00528418610645702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2df26c03c0638a1af8a188baac28c9c	0	0	0	0	0	0	0	0	0	0	0	0.00329573751281676	0	0.00507368929693163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150581793292266	0	0	0	0	0	0	0	0	0.00468326349519349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881797186647071	0	0	0	0	0	0	0	0	0	0	0.00152468076996379	0	0.014949494949495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de82b14f998f7c5904c10f69f1b3c91e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00363753075853215	0	0	0	0	0	0	0	0	0	0	0.00470219435736677	0	0.0101342098055327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00240060015003751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e1cf8e1d3711a421b89c9960ef6e704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138682516097078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611086861632475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00343898664526853	0.00408658450929059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5439924273c91d87ad1251719ac4b089	0.000905551027800417	0.00211764705882353	0	0.0021539614159955	0	0	0	0	0	0	0	0	0	0	0	0.000945447669471495	0.000919963201471941	0	0	0	0	0.00040551500405515	0.00178767876787679	0.00162664601084431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00328227571115974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282129334026283	0	0	0	0	0.00330812854442344	0.00427715996578272	0	0	0.00148377524030708	0	0	0	0	0	0	0	0	0	0	0	0.00398908251102246	0	0	0	0	0	0.00337659596918856	0	0	0	0	0	0	0	0	0.00130652536836757	0	0	0	0	0	0	0	0	0	0.00250548073911682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1fd6414e256da818b4201439cb7ddc7d	0	0	0	0	0	0	0	0	0	0.0201675898309899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192781407304273	0	0	0	0	0	0	0	0	0.0201204288441768	0	0.0493072534637327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
047bbb839105af8c33045c61436e8fed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169090294217112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
