Feature.ID	ECOGEN2023_A1_A7_F2.R6	ECOGEN2023_A1_A7_F4.R2	ECOGEN2023_A1_A7_F4.R6	ECOGEN2023_A3_A9_F2.R2	ECOGEN2023_A3_A9_F2.R6	ECOGEN2023_A3_A9_F4.R2	ECOGEN2023_A4_A10_F2.R1	ECOGEN2023_A4_A10_F2.R2	ECOGEN2023_A4_A10_F2.R5	ECOGEN2023_A4_A10_F3.R1	ECOGEN2023_A4_A10_F3.R5	ECOGEN2023_A4_A10_F4.R2	ECOGEN2023_A4_A10_F4.R5	ECOGEN2023_A5_A11_F2.R1	ECOGEN2023_A5_A11_F2.R5	ECOGEN2023_B1_B7_F2.R6	ECOGEN2023_B1_B7_F4.R1	ECOGEN2023_B1_B7_F4.R5	ECOGEN2023_B1_B7_F4.R6	ECOGEN2023_B2_B8_F2.R6	ECOGEN2023_B2_B8_F4.R2	ECOGEN2023_B4_B10_F3.R1	ECOGEN2023_B4_B10_F3.R5	ECOGEN2023_B4_B10_F4.R2	ECOGEN2023_B4_B10_F4.R5	ECOGEN2023_B5_B11_F4.R1	ECOGEN2023_C2_C8_F2.R2	ECOGEN2023_C2_C8_F2.R6	ECOGEN2023_C2_C8_F4.R5	ECOGEN2023_D1_D7_F2.R2	ECOGEN2023_D1_D7_F2.R6	ECOGEN2023_D2_D8_F3.R1	ECOGEN2023_D2_D8_F3.R5	ECOGEN2023_D2_D8_F4.R2	ECOGEN2023_D2_D8_F4.R5	ECOGEN2023_D5_D11_F3.R1	ECOGEN2023_D5_D11_F3.R5	ECOGEN2023_D6_D12_F4.R1	ECOGEN2023_E1_E7_F3.R2	ECOGEN2023_E1_E7_F3.R6	ECOGEN2023_E1_E7_F4.R6	ECOGEN2023_E2_E8_F3.R1	ECOGEN2023_E2_E8_F3.R5	ECOGEN2023_E2_E8_F4.R1	ECOGEN2023_E2_E8_F4.R2	ECOGEN2023_E6_E12_F3.R1	ECOGEN2023_E6_E12_F3.R5	ECOGEN2023_E6_E12_F4.R1	ECOGEN2023_F2_F8_F3.R1	ECOGEN2023_F2_F8_F3.R5	ECOGEN2023_F2_F8_F4.R5	ECOGEN2023_F3_F9_F2.R1	ECOGEN2023_F3_F9_F2.R2	ECOGEN2023_F3_F9_F2.R5	ECOGEN2023_F6_F12_F2.R1	ECOGEN2023_G1_G7_F2.R1	ECOGEN2023_G1_G7_F2.R2	ECOGEN2023_G1_G7_F2.R5	ECOGEN2023_G1_G7_F2.R6	ECOGEN2023_G3_G9_F2.R6	ECOGEN2023_G3_G9_F4.R6	ECOGEN2023_G5_G11_F3.R1	ECOGEN2023_G5_G11_F3.R5	ECOGEN2023_G6_G12_F3.R1	ECOGEN2023_G6_G12_F3.R5	ECOGEN2023_G6_G12_F4.R5	ECOGEN2023_H1_H7_F2.R1	ECOGEN2023_H1_H7_F2.R2	ECOGEN2023_H1_H7_F2.R5	ECOGEN2023_H2_H8_F2.R6	ECOGEN2023_H2_H8_F4.R6	ECOGEN2023_H3_H9_F4.R1	ECOGEN2023_H3_H9_F4.R5	ECOGEN2023_H6_H12_F3.R1	ECOGEN2023_H6_H12_F3.R5	ECOGEN2023_H6_H12_F4.R5	ECOGEN2023_A1_A7_F5.R3	ECOGEN2023_A3_A9_F2.R3	ECOGEN2023_A3_A9_F5.R3	ECOGEN2023_A5_A11_F2.R2	ECOGEN2023_B1_B7_F5.R2	ECOGEN2023_B1_B7_F5.R5	ECOGEN2023_B2_B8_F4.R6	ECOGEN2023_B2_B8_F5.R3	ECOGEN2023_B5_B11_F5.R2	ECOGEN2023_C2_C8_F2.R3	ECOGEN2023_C2_C8_F5.R5	ECOGEN2023_C4_C10_F4.R5	ECOGEN2023_D1_D7_F2.R3	ECOGEN2023_D5_D11_F4.R2	ECOGEN2023_D5_D11_F4.R5	ECOGEN2023_D6_D12_F5.R2	ECOGEN2023_E1_E7_F4.R3	ECOGEN2023_E2_E8_F4.R5	ECOGEN2023_E2_E8_F5.R2	ECOGEN2023_E6_E12_F4.R2	ECOGEN2023_E6_E12_F4.R5	ECOGEN2023_E6_E12_F5.R2	ECOGEN2023_F2_F8_F4.R2	ECOGEN2023_F2_F8_F5.R5	ECOGEN2023_F6_F12_F2.R2	ECOGEN2023_G1_G7_F2.R3	ECOGEN2023_G4_G10_F4.R5	ECOGEN2023_G5_G11_F4.R2	ECOGEN2023_G5_G11_F4.R5	ECOGEN2023_G6_G12_F4.R2	ECOGEN2023_H3_H9_F5.R2	ECOGEN2023_H3_H9_F5.R5	ECOGEN2023_H6_H12_F4.R2
7d41fe7f6604f905fff7548b898c8852	0	0	0	0	0	0	0	0	0	0	0.00702444506883956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ecb817ae4a6824d89ac7690dc48a6a7	0	0	0	0	0	0	0	0	0	0	0	0.00245098039215686	0	0	0	0	0	0	0	0	0	0.000995905720925086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b9534dc4dcd3b64f1a8426999caffeb	0	0	0	0	0	0	0	0	0	0	0	0	0.00345694531741043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac0d1d6140b21bce131b77272003ae0c	0	0	0	0	0	0	0	0	0	0	0	0	0.00534255185417976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77163a574378fc4cb81701f0b5d790b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166154357398023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e8a208b65383c0ed8f872ea04106911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00415385893495057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23692a4931a804e26567e9b5ae7c6992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000490623637156563	0	0	0	0	0.000355450236966825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dcc6a78a72aa88d2a167a40848a7309f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120616869130697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9543e207f3f8b06a1bc5738bd110623c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399720195862896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dbc2e1942436e3cced8815c1069f17bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201477501678979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e23b51399e07cb525bd09cb0e9e5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000678119349005425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
efc5cb8d6ca693762a712ea116f8b135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000321992057529248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e48a97cc42383d1232a896cf7980ec0c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139529891596007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93fb31c03f39736e78e6a540de1d01a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000965976172587743	0	0	0	0	0	0	0	0	0.00231719876416066	0.00246331798222127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd173a3fffb181b275beae146fd45571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00631019594818997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
df9f067c0169180a11a96bb1c225dc36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00242522231204527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38416089aac71b767f39138a77433c3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441046750955601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bbd6c7f5d7e7da5a05fc00c8ac67a670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000995123892924669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9a78116f43cd04e7d1213bd596b1581c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000935203740814963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6fdd1a6a4e2fd1118e6397897029a5d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065756196256955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2ab103725165beb2711899c9cfd0f26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000918864283745291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e6bbad7c54b5a80c97f03636fa78faa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000242522231204527	0	0	0	0	0	0	0	0	0	0	0	0	0.00146327187591454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16a89c665c0c6d61d7226ace774c9c1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00603388257136226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23c2ea520298034a20816fea80ef6fba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00131766772812123	0.00205086136177194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e438fb249c2ec7840220c2b2a459c0a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000629326620516048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7ecf5750947a66182bc6189f7ee8dbc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194017784963622	0	0.00374208405296488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20f91dae390a4f272ead7acfb3cbfd65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161681487469685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156206928236699	0.00134318334452653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3736ba8c23c5e08466942e9fdd702d5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454241816967268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff3b292114122968a645cc6bc64bc590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218382073680213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
afb4c0f9a60e21c4aaadc36488b37f3e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000301962757926522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000801603206412826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d0fc72b9bcb721858dc086e8fcf9ca19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000420403587443946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.9930048965724e-05	0	0	0	0	0	0.000520020800832033	0	0	0.00123196057726153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a16df97e486a3c74a3ebfbd3feaa3e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199860097931448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ce1abd217b74d8336093ab892ae16d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000280269058295964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000219611288020204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299790146897172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd1428042208942f6ad8f44e4d834e48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00122724483534465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
76858ab154b649832844388693614296	0	0	0	0	0	0.00412898151789225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000525900604785696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000404203718674212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22eb55f9d3265beb119331c4300a0560	0	0	0	0	0	0.00235941801022414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8eac29f68066f0df3bf52f0c029ca475	0	0	0	0	0	0	0	0	0	0	0.00393368923855015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cd04aeb15f5062703a2b9c8e3d5322b5	0	0	0	0	0	0	0	0	0	0	0.00309075583028941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9967c809c8d26faaf15959dba0b1676c	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000650406504065041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000899370440691516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43cd9e8a14e1d74f313f4577a4e16ffc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00407078175625156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
412c8040f431b6db9fce8311b62cef5c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00332308714796046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa9818ab824dc9a809225bb71ae907b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00210201793721973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169881083241731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0646727b82dcada72de201bd71da4650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00112107623318386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074947536724293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8d5f0afddadd98684b92bfe8a9f01698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014218009478673	0.00232342007434944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f1b4971ede1fb378b8ca87d08df6198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00445198219207123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00345423143350604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72700ef94c1ac455432f4ba7a53ec607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643583472776419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
