"AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.2671641791044777","6.448261004412635E-4","c__Alphaproteobacteria","0.4410796576695194","0.32452431289640593","44","4","f__Mitochondria","g__Mitochondria.1","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rickettsiales |  f__Mitochondria |  g__Mitochondria.1","90.0909090909091","0","44","Rickettsiales","0","p__Proteobacteria","0.994561527128307","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Rickettsiales |  f__Mitochondria |  g__Mitochondria.1","9656","0.20109577922077923"
"2.4402985074626864","2.8502041949187454E-4","c__Alphaproteobacteria","0.40978593272171254","0.35960591133004927","29","4","f__Sphingomonadaceae","g__Polymorphobacter.1","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Polymorphobacter.1","50.93103448275862","0","29","Sphingomonadales","0","p__Proteobacteria","0.9938184613413618","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Polymorphobacter.1","3128","0.13953708077468116"
"1.8970149253731343","0.004830494375599603","c__Alphaproteobacteria","0.5271439811172305","0.31218310879327826","118","3","f__Sphingomonadaceae","g__Sphingomonas.2","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.2","92.35593220338983","0","118","Sphingomonadales","0","p__Proteobacteria","0.9961501505348793","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.2","70118","0.14872130789595786"
"2.253731343283582","4.944951679429887E-4","c__Alphaproteobacteria","0.44370860927152317","0.39102040816326533","50","3","f__Sphingomonadaceae","g__Sphingomonas.43","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.43","66.04","0","50","Sphingomonadales","0","p__Proteobacteria","0.9946191787841906","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae |  g__Sphingomonas.43","8148","0.14675555555555556"
"2.080597014925373","0.0022690550454470305","c__Alphaproteobacteria","0.4806312769010043","0.3427631578947368","96","3","f__Sphingomonadaceae","0.999077159","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999077159","73.60416666666667","0","96","Sphingomonadales","0","p__Proteobacteria","0.9953622445711358","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999077159","32956","0.14154647435897436"
"2.1223880597014926","0.001026285537850321","c__Alphaproteobacteria","0.4711673699015471","0.4131455399061033","72","3","f__Sphingomonadaceae","0.999866133","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999866133","77.45833333333333","0","72","Sphingomonadales","0","p__Proteobacteria","0.995182883863942","false","0","d__Bacteria |  p__Proteobacteria |  c__Alphaproteobacteria | Sphingomonadales |  f__Sphingomonadaceae | 0.999866133","17666","0.15011304909560724"
"2.029850746268657","0.0014199858101140877","c__Gammaproteobacteria","0.4926470588235294","0.40170307293594965","74","3","f__Xanthomonadaceae","0.99836207","false","d__Bacteria","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Xanthomonadaceae | 0.99836207","103.25675675675676","0","74","Xanthomonadales","0","p__Proteobacteria","0.9955800397155852","false","0","d__Bacteria |  p__Proteobacteria |  c__Gammaproteobacteria | Xanthomonadales |  f__Xanthomonadaceae | 0.99836207","23348","0.17926520270270271"
"2.156716417910448","9.718786003871062E-4","c__Abditibacteria","0.46366782006920415","0.3129943502824859","60","3","f__Abditibacteriaceae","g__Abditibacterium.1","false","d__Bacteria","d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1","89.58333333333333","0","60","Abditibacteriales","0","p__Abditibacteriota","0.9950355518544616","false","0","d__Bacteria |  p__Abditibacteriota |  c__Abditibacteria | Abditibacteriales |  f__Abditibacteriaceae |  g__Abditibacterium.1","13670","0.1773927392739274"
"2.065671641791045","0.0016386986496083962","c__Acidobacteriae","0.4841040462427746","0.44224422442244227","102","3","f__Bryobacteraceae","g__Bryobacter.4","false","d__Bacteria","d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.4","111.06862745098039","0","102","Bryobacterales","0","p__Acidobacteriota","0.995426301966562","false","0","d__Bacteria |  p__Acidobacteriota |  c__Acidobacteriae | Bryobacterales |  f__Bryobacteraceae |  g__Bryobacter.4","26888","0.2119630294866038"
"2.126865671641791","6.811075502584028E-4","c__Actinobacteria","0.47017543859649125","0.4254807692307692","65","3","f__Nakamurellaceae","g__Nakamurella","false","d__Bacteria","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella","112.64615384615385","0","65","Frankiales","0","p__Actinobacteriota","0.9951636666453142","false","0","d__Bacteria |  p__Actinobacteriota |  c__Actinobacteria | Frankiales |  f__Nakamurellaceae |  g__Nakamurella","11972","0.21662721893491124"
