"node1"	"node2"	"edge"	"sig"
"135"	"Calcium"	"Pressure_low_Week1"	-0.0372954473831797	0.000220772810914679
"136"	"Calcium"	"Pressure_low_Week2"	-0.0403972219446709	3.05035375636265e-06
"137"	"Calcium"	"Pressure_low_Week3"	-0.0502542793575024	1.82668234936464e-05
"138"	"Calcium"	"Pressure_low_Week4"	-0.0737560289813928	1.60966884621867e-05
"139"	"Calcium"	"Shannon_diversity_plant_communities"	-0.179138512706279	0.00520426271499878
"140"	"Calcium"	"Sodium"	0.300178232816455	0.000947188853175719
"141"	"Calcium"	"Soil_organic_matter"	0.469497119843458	1.08149241491558e-33
"142"	"Calcium"	"Temp_avg_Week1"	0.119982850017715	0.000267512762003969
"146"	"Calcium"	"Temp_high_Week1"	0.172357187238614	9.68407102726329e-05
"148"	"Calcium"	"Temp_high_Week3"	0.200947976967627	5.14434619101097e-07
"149"	"Calcium"	"Temp_high_Week4"	0.122879868075815	0.0260046494533557
"150"	"Calcium"	"Temp_low_Week1"	0.172193422603782	1.94874238553569e-05
"152"	"Calcium"	"Temp_low_Week3"	0.18912592733849	0.0074183827192816
"154"	"Calcium"	"Total_nitrogen"	0.572513907568311	6.51537324440896e-61
"157"	"Calcium"	"WHC"	0.370276912188702	1.62211008610605e-21
"158"	"Calcium"	"Wind_high_Week1"	-0.106404203524241	0.000214392047477222
"159"	"Calcium"	"Wind_high_Week2"	-0.170325165946348	0.00161443923364621
"160"	"Calcium"	"Wind_high_Week3"	-0.0987016599913918	0.00458999946703691
"161"	"Calcium"	"Wind_high_Week4"	-0.116038012164411	2.41625285027891e-05
"166"	"Calcium"	"Windgust_Week1"	-0.183562785386777	6.62805864841318e-07
"167"	"Calcium"	"Windgust_Week2"	-0.132014256855965	0.00152915870342562
"168"	"Calcium"	"Windgust_Week3"	-0.139095598488197	0.000158483369872766
"171"	"Carbon_nitrogen_ratio"	"Aluminium"	-0.0761863327972073	0.0246521996762773
"173"	"Carbon_nitrogen_ratio"	"Carbon_nitrogen_ratio"	1	0
"178"	"Carbon_nitrogen_ratio"	"Dewpoint_avg_Week3"	0.0569490144757899	0.0427672148672986
"179"	"Carbon_nitrogen_ratio"	"Dewpoint_avg_Week4"	-0.18677387837559	0.0149423791195533
"180"	"Carbon_nitrogen_ratio"	"Dewpoint_high_Week1"	-0.0751831362768451	0.00974638617521728
"181"	"Carbon_nitrogen_ratio"	"Dewpoint_high_Week2"	-0.0553863888181949	0.032503720671482
"182"	"Carbon_nitrogen_ratio"	"Dewpoint_high_Week3"	0.0841545990971867	0.00256446261738147
"186"	"Carbon_nitrogen_ratio"	"Dewpoint_low_Week3"	0.0842862841088853	0.00520515110718527
"187"	"Carbon_nitrogen_ratio"	"Dewpoint_low_Week4"	-0.176749333261807	0.0390316934575041
"188"	"Carbon_nitrogen_ratio"	"Humidity_avg_Week1"	0.205236833722267	6.47420179053015e-07
"190"	"Carbon_nitrogen_ratio"	"Humidity_avg_Week3"	0.0548878766527139	0.0314246635178237
"191"	"Carbon_nitrogen_ratio"	"Humidity_avg_Week4"	-0.156573699337649	0.00154970846204715
"192"	"Carbon_nitrogen_ratio"	"Humidity_high_Week1"	0.131501339637121	3.35522399883896e-05
"194"	"Carbon_nitrogen_ratio"	"Humidity_high_Week3"	0.0703761176189727	0.0314047056507779
"195"	"Carbon_nitrogen_ratio"	"Humidity_high_Week4"	-0.0782086731418373	0.00133237671454901
"196"	"Carbon_nitrogen_ratio"	"Humidity_low_Week1"	0.171846195577896	1.2297143133615e-06
"198"	"Carbon_nitrogen_ratio"	"Humidity_low_Week3"	0.0397649392686503	0.0338257485037024
"199"	"Carbon_nitrogen_ratio"	"Humidity_low_Week4"	-0.116113485883756	0.00052877804444604
"202"	"Carbon_nitrogen_ratio"	"Magnesium"	-0.0158438659215414	0.0376271068373221
"203"	"Carbon_nitrogen_ratio"	"Manganese"	-0.0155361615660722	0.00208195650769264
"204"	"Carbon_nitrogen_ratio"	"Organic_carbon"	0.514533655250629	2.05945327136821e-19
"208"	"Carbon_nitrogen_ratio"	"pH"	0.00678790061266041	4.73275207424302e-05
"211"	"Carbon_nitrogen_ratio"	"Potassium"	-0.00669759403714826	0.0165633255843665
"212"	"Carbon_nitrogen_ratio"	"Precipitation"	0.184810238826568	2.53940756426223e-08
"213"	"Carbon_nitrogen_ratio"	"Precipitation.1"	-0.0625232595872091	6.61526269774609e-07
"214"	"Carbon_nitrogen_ratio"	"Precipitation.2"	-0.0526712633912229	0.0058580153330128
"226"	"Carbon_nitrogen_ratio"	"Soil_organic_matter"	0.514309978290347	2.20160890749645e-19
"227"	"Carbon_nitrogen_ratio"	"Temp_avg_Week1"	-0.0593021961933697	0.0001120502530637
"230"	"Carbon_nitrogen_ratio"	"Temp_avg_Week4"	-0.175943142285649	0.0121658639285157
"231"	"Carbon_nitrogen_ratio"	"Temp_high_Week1"	-0.13236990278047	4.6994299848862e-05
"235"	"Carbon_nitrogen_ratio"	"Temp_low_Week1"	-0.145305214543874	5.53500974065533e-06
"242"	"Carbon_nitrogen_ratio"	"WHC"	-0.191387086858103	8.9415801930969e-08
"243"	"Carbon_nitrogen_ratio"	"Wind_high_Week1"	0.136511729412946	4.11207837683009e-07
"244"	"Carbon_nitrogen_ratio"	"Wind_high_Week2"	0.149381342606174	6.00519794400021e-11
"245"	"Carbon_nitrogen_ratio"	"Wind_high_Week3"	0.0691626271725221	1.0089782653488e-05
"246"	"Carbon_nitrogen_ratio"	"Wind_high_Week4"	0.0169698272769937	1.47492437550681e-06
"248"	"Carbon_nitrogen_ratio"	"Wind_low_Week2"	0.0211484362530354	5.19241156639283e-12
"249"	"Carbon_nitrogen_ratio"	"Wind_low_Week3"	-0.0251308966635655	4.67921249964089e-09
"251"	"Carbon_nitrogen_ratio"	"Windgust_Week1"	0.109387671294099	0.000825893994069404
"252"	"Carbon_nitrogen_ratio"	"Windgust_Week2"	0.0815210288372802	1.67856231299576e-07
"259"	"Chlorokybophyceae"	"Chlorokybophyceae"	1	0
"260"	"Chlorokybophyceae"	"Chlorophyceae"	0.139403034812919	4.37874917991229e-13
"286"	"Chlorokybophyceae"	"Klebsormidiophyceae"	0.176800523822372	8.19515461498237e-05
"325"	"Chlorokybophyceae"	"Trebouxiophyceae"	0.163438882204606	0.00524366107690709
"326"	"Chlorokybophyceae"	"Ulvophyceae"	0.173878201627015	0.00531067328606632
"330"	"Chlorokybophyceae"	"Wind_high_Week3"	-0.0271254263478465	0.0397336070764941
"342"	"Chlorophyceae"	"Calcium"	-0.209815052869567	0.00015662245614338
"344"	"Chlorophyceae"	"Chlorokybophyceae"	0.139403034812919	4.37874917991229e-13
"345"	"Chlorophyceae"	"Chlorophyceae"	1	0
"347"	"Chlorophyceae"	"Dewpoint_avg_Week2"	0.0272085631347112	0.0334277830269947
"359"	"Chlorophyceae"	"Humidity_avg_Week2"	0.119098511178798	0.000167309627679298
"362"	"Chlorophyceae"	"Humidity_high_Week1"	0.0364824524964221	0.0171914973523227
"367"	"Chlorophyceae"	"Humidity_low_Week2"	0.0947858225725054	0.0031428593393163
"374"	"Chlorophyceae"	"Organic_carbon"	-0.0444713810469138	0.00410323599674442
"380"	"Chlorophyceae"	"Plant_cover"	0.16110578993018	0.000128392878650581
"384"	"Chlorophyceae"	"Precipitation.2"	-0.0722880648834317	0.00839628162423204
"394"	"Chlorophyceae"	"Shannon_diversity_plant_communities"	0.130969096909691	0.00188118452171296
"396"	"Chlorophyceae"	"Soil_organic_matter"	-0.0448910277983459	0.00408758977118286
"402"	"Chlorophyceae"	"Temp_high_Week2"	-0.224012776237299	8.36336680016208e-05
