Feature ID	Taxon	Confidence
b6dc5835ec9d009a31fcaf53f29cc0c2	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0042115.09FU	0.9999999999987352
1bebe08a5359d2db48302547c502f9ee	k__Fungi	0.9999999999998468
551cadc6f95e783da898b01d8c1078b2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	0.8696455721839471
2a961fad0576a72b10fac8d80191be65	k__Fungi	1.000000000000002
825d4d37d60fa11ca467b4afca085d02	k__Fungi	1.0000000000000138
771f9e3a6e0ec4e83ab797e04759e858	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Agonimia;s__Agonimia_vouauxii	0.9997571537551284
c151182e0536c52da2a16521ec037f95	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH0062014.09FU	0.9996252177912908
4b816fbf94081770999aa3bc8b9f53c7	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0087808.09FU	0.9978275614160299
d7a9a110d2e745357d1f8284dc3a950b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.8702818288821026
02f56a79779ec14951461bd0fe9c7d6c	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0040119.09FU	0.9498400799349621
a4d0e2ed8eb66c7a2c275110f059400f	k__Fungi	0.9999999999998616
dffb6e415db37c8361777658462f0153	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp	0.9353043606176905
4b1bc7c1a9ba858698ad5018094dd64f	k__Fungi	0.999999999999651
b54b8f7a9222f490553525009d1795ef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii;sh__SH0107132.09FU	0.9992670328532857
95671091c5d3839de1e5ba761c343524	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Apiosordaria;s__Apiosordaria_sp	0.7017521786189796
183bd70636858654a9dfd564a83358a2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.8218896918729816
7acee3845097b4ecd7785914c1f95b1b	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	0.7926716561799753
b1254c493e8c42a31aa4bc7b81db207d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucariaceae_gen_Incertae_sedis;s__Verrucariaceae_sp;sh__SH0035450.09FU	0.999679231200555
9d2af86cee5c18827c57887cba88a8b9	k__Fungi;p__Ascomycota	0.9867309266407104
eebd0b71090eb4e2ca3179f4ddff1cff	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Bacillicladium;s__Bacillicladium_lobatum;sh__SH0005600.09FU	0.7755405318969144
ff906f6d284edd1273db27cae8aeb624	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__Mycena_leptocephala;sh__SH0095794.09FU	0.9899093930087811
73af5bdf41b7c39517a2d7eaf3577db1	k__Fungi	0.9999999999999973
f01c586267b9810d2295f0df5e54c366	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0082932.09FU	0.9943792243213597
ce39b85296ee312be80d99eff7ace8c1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomiaceae_gen_Incertae_sedis;s__Chaetomiaceae_sp	0.9806003983671184
7d6d4fdd648bb5b6221290a2c5c9fe42	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH0100933.09FU	0.9770127401015427
fbe27be48a2c2dcda3408c5f1b187a47	k__Fungi	0.999999999999995
2e6fe48c7d24637a8ba90219e2fd09c7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_sp;sh__SH0233630.09FU	0.999989366457632
f55843216e755f1317d33a2982619365	k__Fungi;p__Ascomycota	0.8535249721617398
53ac45a880029d9aa0ccdf326954c100	k__Fungi	0.999999999999499
59b8d37cb36c6725a29ac9d7aabb2a13	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_graphitipes_f._cystidiatum;sh__SH0162520.09FU	0.9731172987175852
07e2e0d6f14e6c9eb87db40417be3a72	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH0256166.09FU	0.7923939158606399
298354a99db8f79195406af68f4447a5	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Peltigerales;f__Collemataceae;g__Leptogium;s__Leptogium_sp;sh__SH0245543.09FU	0.9995190282249808
130ab3b5fd677ea17e472f160d281b95	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0100893.09FU	0.9614961522436438
a2a55dc691d5aafce1a22bc575ef3eb8	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Baeomycetales;f__Trapeliaceae;g__Trapelia;s__Trapelia_obtegens;sh__SH0053511.09FU	0.9919767078532082
7df567b162015226c03c2f270dc2f374	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_dakotense;sh__SH0042428.09FU	0.9789878623865733
f5624d83d3a1db194645528af00c0b06	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0027704.09FU	0.9683089233775235
10ace4014cbd7dd6d547d9f5077f54b5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucariaceae_gen_Incertae_sedis;s__Verrucariaceae_sp;sh__SH0233514.09FU	0.9999265781869565
dd8e2fc55f66ace8e52b9cf560a6fa10	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_sp;sh__SH0233401.09FU	0.9999741989751867
fc323629023881f7c545aef5e4b4f285	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_lapidicola;sh__SH0233610.09FU	0.9997550818674968
cc0570e6fb94ae7d90fd5b777f20b086	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0040121.09FU	0.8076676158282445
61b564e3e671e103295bff3cc1d8af37	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0173520.09FU	0.8610461130794516
e1e85016eb616db11b0c81ddcfae988d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucariaceae_gen_Incertae_sedis;s__Verrucariaceae_sp;sh__SH0035450.09FU	0.9973141144478578
77bd67fe5cc829ae53ecead2432300af	k__Fungi	1.0000000000000047
715a5d3872fd3c05667063cb35a8ab88	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.7024513407272466
5b4a9fcf77d768f8e8448c0e1ad080c9	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH0199267.09FU	0.9558556591024647
4203e09c87b3b7ef69b801652d43dcf6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH0080089.09FU	0.9999963922356153
110d7b706987df23c37391bdf8246d0a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.9995847628728343
e6af12efcde4da2ebdbdf98114c1531f	k__Fungi	0.9999999999999989
6cf39736ac1f676d72f985394c6685c6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_rosae;sh__SH0227249.09FU	0.9892255244893337
4a742985ba44e09c75723c2eb95632a6	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Chaetothyriales_gen_Incertae_sedis;s__Chaetothyriales_sp;sh__SH0100933.09FU	0.9999937474056898
ccd1af6548a1a9b688a8470bc418b6bd	k__Fungi	0.9999999999992736
349cf4afc7281978435b57eec242a216	k__Fungi	1.0000000000000064
abe11832935a8fc1800752c1bdbc7ebf	k__Fungi;p__Ascomycota	0.8098944678045866
284d3c6d649917691b3bcda4af4fd5b3	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0254414.09FU	0.9948994361633033
d38fe61f37b082456e0374a4a7297762	k__Fungi	1.0000000000000036
73514f6e23fa430c512721de0d7376a3	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.8357747074450222
db360aada3246d388e8e232aea4dad79	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0100893.09FU	0.9999178720706179
bbcca7e48999acdfcece674437c72c2f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.8787136663049807
39d4417d4ee1f635181a3633e50d4b6c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae	0.9999445692056165
824dd1cf1906ac7278dc126bb68110b7	k__Fungi;p__Ascomycota	0.8048765732109722
4d97b50e59816436d2b097d387d17d01	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	0.8309986162923644
8591c80a901aef13d0dca18c88842b17	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_sp	0.880681642909363
044ca716b8bafde47743e8b78540c711	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydium;s__Rhizophydium_sp;sh__SH0219087.09FU	0.9936296107564951
42d9a9311d046dc705f18c23992c6de8	k__Fungi	1.000000000000001
6c964e18d783de967f993c5af18d52e9	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0036218.09FU	0.9988872506262956
3fa7515fdf29d8e0a97e8505c954e112	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_opportunistica;sh__SH0214875.09FU	0.9784606495987809
ab724b07574a8d9296ef6acb9aa45929	k__Fungi	0.999999999999727
a137039e8aaf8aefd5dfadc809b8f63a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Lasiosphaeriaceae_gen_Incertae_sedis;s__Lasiosphaeriaceae_sp	0.8212511260026545
7167308210a2bebaac12c61fd5799dd8	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp;sh__SH0113379.09FU	0.9228270885792148
e255a7cac19c3236b25e183868983627	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.7416546679964721
834f4f040b8759f978ead125ff2fb184	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0167906.09FU	0.8138908937827308
1fd9426fd82dbe1663b15cedd10ff25b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla	0.7994562364179182
86c68b5a44eae6ab2dd0306c06a80f2f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala	0.999480360411506
75ec89c70a832d0f24f78c8deb708261	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__Hygrocybe_acutoconica;sh__SH0198770.09FU	0.7228896694363435
f00b740a33809002ce6b859dde331f02	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0002461.09FU	0.9999176317336603
450d4286226aa395ae560c0f454d94ec	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.9998429158957542
9d45924c22fafdf8cdb9cd35571fb707	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierellaceae_gen_Incertae_sedis;s__Mortierellaceae_sp;sh__SH0100396.09FU	0.8643874032874792
09b4d02c6b14b2bbcff0edb9f2182d60	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariaceae;g__Verrucaria;s__Verrucaria_sp;sh__SH0233401.09FU	0.9999891223667298
