FeatureID	Taxon	Confidence
19e94f1624e5309059a94c0c1399207a	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadia;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	0.958736975
8daf0654025f26b6aeb37b56fb32ae2f	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Rhodococcus;s__	0.997114589
aa2169ea6394be01fcbdc017a2340018	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__	0.974100105
e5e03e7cb5720b05dd15fbf168addab9	d__Eukaryota;p__Ascomycota	0.985313757
9fdac3df708017c42dda2f84e22be16b	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.94436693
e6e8e18f7272591f76f093550c3cab95	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.797210708
fe135a9823a648483789c6bb50438b38	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.819314691
92a859d190db088e8fa2f28fb448fca1	d__Eukaryota	0.807985634
4ec7dc684f979bdc34389f3e3e952129	d__Eukaryota;p__Ascomycota	0.856258983
10ec91c028e0e42220d3108edc7aa266	d__Eukaryota;p__Ascomycota	0.779790072
19886734d5595b852467d30bbfa4630d	d__Eukaryota	0.813767683
66b1d97ccb7ccd8e054c78c8647767d8	d__Bacteria	0.999955484
45a58315111d5fe796c85848560cf0b6	d__Bacteria	0.999947551
9704bc8c88e32bc8a99ea168c72b7dda	Unassigned	0.731025836
7567d3dcc4080a62e73412c16038aba8	Unassigned	0.327967477
7020ff995f53d67774c1b5b42fa1dbeb	Unassigned	0.657876475
e9e1862d6e5d7af89ebc84763fefa9c2	Unassigned	0.319110383
bc3a1fcfe809ed214ff650daa31fbaa3	d__Eukaryota	0.830714905
87af6c92d38b758699e964aa59e2406d	d__Eukaryota;p__Ascomycota	0.70758623
64f50da29efa5d9321f4bc13a8bef1ac	d__Eukaryota;p__Ascomycota	0.795221212
db77959ddfae2b54a5b5101bd57a62f3	d__Eukaryota	0.756369196
76b7f341216e7ad44898f7061b6dd208	d__Eukaryota;p__Ascomycota	0.751217721
9726ddf7ee55eaa0314b977e26b84783	d__Eukaryota;p__Ascomycota	0.883576176
cac3861e985ccb5eb8c50a35b0c6ee42	d__Eukaryota;p__Ascomycota	0.834613569
197470a1817aa747ad11c0e230197255	d__Eukaryota;p__Ascomycota	0.883377226
e7e473de8f97b48c48cd2b728e26d77f	Unassigned	0.540806559
42f7bbac116fa0fb6c5e4d2d65e05668	d__Eukaryota;p__Ascomycota	0.870707357
246b7ccebb29082ea531d272431fb1fe	d__Bacteria	0.706118991
cf42fdd9fb7b5aad0df6684234b1a209	d__Eukaryota;p__Ascomycota	0.84209324
2251a5df87022f19c0a52b2bcd6105f0	d__Eukaryota;p__Ascomycota	0.712492265
ce373532842b03937c6d66ab845664fb	d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae	0.704024626
d5d554e08ba19de016fae197a7ef085e	d__Eukaryota;p__Ascomycota;c__Dothideomycetes	0.775433231
96b4ed8a76c6ef9402dab7de49278c78	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Incertae_Sedis;s__	0.833437181
597daf933202e4bc261874a5c90ff7cc	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae	0.907734749
21c8093fcf60fc074eb55f2e79b97598	d__Eukaryota	0.916791875
f72cbf412f6b3533e3b86220de0e3c19	d__Eukaryota;p__Ascomycota;c__Dothideomycetes	0.7986564
7cde5d5dc9fbdbc0f78d93e9036e4fe0	d__Bacteria;p__Bdellovibrionota	0.869557495
2d0b71a93873de2a6640f4026a4563bc	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Marmoricola;s__	0.998654962
1a7fb714e6d52e88b85183ebe2d27e16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia;s__	0.992612331
a961c3410648a1417262fa94b6cb84b5	d__Bacteria	0.999999933
3c3eb88930e23dfd15a4b8b3e6083288	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae	0.999999933
45c22c2efb050011c7e48eccbb8fa8ae	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__	0.97526981
fc1b8a50e0a0717bddf6df1be9664d39	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999981753
6137b5a64ebc2ca74cc09fdbb4fd7a49	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Incertae_Sedis;s__	0.999721725
c791aaf239315ac4da4cd085cabd88f7	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Paraconexibacter;s__	0.848295342
25f199ad134e46582dcadaabd9700554	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__PeM15;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.978503738
b6c5debf1181f8880061510e3b93f185	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidiferrimicrobium;s__	0.73844515
565f8acddcf97e491627727134874b74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__	0.988466388
50bd34670934ad2874dcb532d2a95ff6	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Anaeromyxobacteraceae;g__Anaeromyxobacter;s__	0.969982767
ca0415c434df0d1371c272b4e15c39a0	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	0.978458847
66f22c395319bc3e23e3dc2739f5b93d	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Cutibacterium;s__	0.999999695
38df910cf5083a9d650ee5065dc66210	Unassigned	0.646091903
8bb5a666b468b46fa89866bfbdce78c5	Unassigned	0.56006493
18fe1a9a31177869a9bf3a5dca3d5685	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	0.999479473
c5295f597c244ad26124d36a3481cf03	d__Bacteria;p__Actinomycetota;c__MB-A2-108;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.96504229
c3277df0908881412ca37151fd0fd8c0	d__Eukaryota;p__Ascomycota;c__Dothideomycetes	0.764520888
375a58d607ca91df8f8bfa0edbd771b9	d__Eukaryota;p__Ascomycota	0.872315532
28ace30813f1df624a06259b3ef8c544	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999960977
e3b2736cba18bed94c17252aea4fe2d1	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__	0.999561713
79775e9a21cccacd297fe1328aad66f2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium;s__	0.976367709
20f1cc6ff10652d38900979a65a4f03f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.928326639
57d1d61ad6e5b4b89d5c624234596b00	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__	0.991397974
3105ed51a4785279faa91f3495a511c2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	0.911119751
eb532daca195cb9c5165af72e9dbb43b	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999844018
765d72aa801ee7591a82596af444a0b5	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.990300389
65c52c0a44fe78ab6e73312869cc14d6	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Incertae_Sedis;s__	0.925469079
a30c029b8f986b63a157514bfc58d1d9	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.88493087
bc906e8d07b880c24c85b113d6646d96	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Elsterales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.89021172
c8919d8e25abb100646d9096e19df5ce	d__Bacteria;p__Chloroflexota	0.994825493
898678d76bad69409c6135035dd76463	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia	0.989213792
ce817c6d25172bd4d1b6055214ddf868	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Devosiaceae;g__Devosia;s__	0.955743196
15b1de5b984833fd2121e7741dc5526d	d__Bacteria;p__Myxococcota;c__Polyangiia;o__mle1-27;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999172747
55f9b769fca2c3f1963082f2d9868db6	d__Bacteria;p__Chloroflexota	0.979341135
0517ef799795007e06d62ca31cbac0d0	d__Bacteria;p__Chloroflexota	0.954983583
3fec520358d8c940f32841768aa146f5	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Promicromonospora;s__	0.999614355
83b1d6f317b305f93de2b91a68deafaa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Pedosphaerales;f__Pedosphaeraceae;g__Incertae_Sedis;s__	0.963882707
268d65b4ee5cbcda52f914a069ab3be7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae	0.997607923
a69d53cab4f639dcee616d207b4fdec6	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Incertae_Sedis;s__	0.99993835
92568f4bd73752cf1bc87c5b565eb8b5	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Incertae_Sedis;s__	0.823938053
ed0b4ea3e37dda67dda7935c1de51186	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.997638229
ba67b0f059001df408bc1e2559740d80	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Homoserinibacter;s__	0.968663238
dabc78b5701ffeaf292cb1780de950d3	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Aeromicrobium;s__	0.992883584
e944e82b2f02d009be430613ff1556b9	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.99984073
280596021c0ea096d41ae51304e28c2e	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Chloroplast;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.873190558
3c3895ca4b57089fb940e5271aaad684	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Pseudolabrys;s__	0.988712913
6ab1cc0ae592a1f949f6d8241030baeb	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	0.982202783
be5d66232daf0d2c83241f6cc99a1a8e	d__Bacteria;p__Patescibacteria;c__WWE3;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999901208
7a943185e15c2b1019b92ca9e79f3f79	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__	0.966920775
c8c3f9d640417738a232bdc6b2aaaa86	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__	0.953174483
ce5479fb3eadc004047ca33d1d27328a	d__Bacteria;p__Abditibacteriota;c__Abditibacteriia;o__Abditibacteriales;f__Abditibacteriaceae;g__Abditibacterium;s__	0.999974832
6406fe3fcd96293ff046b3cc111a2262	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	0.998345515
284e115445271d38a06750fa35a5cc32	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	0.999678904
7113aaeea647c032d2d516c894f0cbdc	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.904818532
062992cb6b916d6dc2e8d56b1d73728a	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae	0.999977347
3e634b2050cf9ee15b137852a9218c56	d__Bacteria;p__Chloroflexota;c__JG30-KF-CM66;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.818380819
2157351820ab19637f572462f41be792	d__Bacteria;p__Myxococcota;c__Polyangiia;o__Haliangiales;f__Haliangiaceae;g__Incertae_Sedis;s__	0.988104744
4260968468591c1d739d077bfa60e22a	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.970923036
735182fee9ff201b8e63a344535b822d	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidiferrimicrobium;s__	0.995375776
527e2bd9b9cf5ea489e4f56e24672d2c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__	0.979515737
d1a4d6202f8c855dd2932c2032fce70f	d__Bacteria;p__Chloroflexota;c__TK10;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.989081507
a1fd8d658e2e70e4ebd9b533dc9c282a	d__Bacteria	0.999999275
659129c6950f70409ddf51097ab83a02	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	0.994723237
87f73fc043b123ff6cdda2969f0d0877	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Terriglobales;f__Acidobacteriaceae_(Subgroup_1);g__Occallatibacter;s__	0.98922485
c2d5c4a4fd91ed58dcad4b37cab5f667	d__Bacteria;p__Actinomycetota;c__MB-A2-108;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999996209
42420189595ff7eb6bda83497fb24588	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Pedosphaerales;f__Pedosphaeraceae;g__Ellin517;s__	0.999075954
29ff148c49dc2c98b4c4c3c601ecb1f2	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Beijerinckiaceae;g__Methylobacterium;s__	0.999248054
bac745644f3dff55e52f53a5b7bde42a	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales	0.987624617
447745c3f75c09e819f356f2166b83ec	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.999507651
10f725f1943496f7126a14bc34c29c69	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Xanthobacteraceae;g__Rhodoplanes;s__	0.719701313
fcea001fc3418d3180c26ef6ed01c25d	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Pseudonocardia;s__	0.94777774
4b8aff0b632721bd09a6ff1131007a60	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Frankiales;f__Acidothermaceae;g__Acidothermus;s__	0.99583107
037fe7e8623a73b680137dc3f5dc4209	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales	0.978808688
13d1095a55b2cb14961962612cc149bc	d__Bacteria;p__Candidatus_Kapabacteria;c__Kapabacteria;o__Kapabacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999658562
9a853979e244b14bee7de494b97bc29d	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	0.978436819
cf64b4092429f5d11351b376319ab014	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999993991
55bde675bad4076640b9a22aa9cf49d5	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999995222
d2bc39c8f5726f897a853983a656817e	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999992164
ab6b4aac8fcdb235407504e08d1cb47a	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999995243
1ce56d174913a4e057fb6099dda82c5e	d__Bacteria;p__Incertae_Sedis;c__Incertae_Sedis;o__SJA-28;f__Incertae_Sedis;g__Incertae_Sedis;s__	0.999990796
016cf3999fe6b21d3322f7f3873db78f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__Incertae_Sedis;s__	0.995814048
c51201522d58c175ab52ef7ec3eb1474	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__AKYH767;g__Incertae_Sedis;s__	0.986514656
c9392802ce9580cc103e5ead2bf20151	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.989075711
d1845617534b5c11e9f3d14e016ec026	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.99280325
c242a692d2608d2c59e59cd1f5c86449	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.994966654
d9878665b55fd669689fc7395b982765	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.991284733
acb81b995a827ef7b5ab55ec982890f6	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.981314654
eb2e5499138519ff6336669835a101eb	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	0.99999457
5cf3592fbca848fbabdb435903c37e12	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	0.999997549
7608718efcee289f4bfeebb4e900255f	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	0.999992644
e113bf923a314ade6a07b4ce44a591d8	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__Bryobacter;s__	0.7245279
7742f3a96f038adce2adcb7a6e7f6566	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae	0.986855721
b732c846b7f8b0a70013a8cbea5f609f	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999331774
1d9b4fd88927523775b80cbe96a68e04	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.996138394
de91e7f2cfc3ee8bbc19e2af8581694a	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999975447
6e46c73140ed1280c51a4d67f535be3e	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.998324336
05707b07a4c6542ff4d1ac340865ca22	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999893448
be11b00668eb460a9a8f7a91cd16dde7	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999927696
3ca5c866ffa88389958bd15906440404	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999921169
c3ecec5b833028cdf5c2eb925d9a93b2	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999903957
870b219c0f74c9885c08e3ca2264dbbb	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999959544
1bdc9e345cc61fce397cc55ce8576e32	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.998145622
4ca8627f0e7cc982fa13358f94b38c9d	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999945763
06838d2380cbba19a23c5ee7b02cc8a7	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999967685
364a760db43f89373da38c8dab4ff8d0	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999967481
5879bbeb1566a043e19f7fd0ce6f0772	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999807976
cb5947d53a8f8d33e9951a84645edbea	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999960002
1d9b0ff22e24ff9941e094b3d3c27ef4	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999897587
21f38ead681f9d4957f30ba301fa5ef2	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999951506
e48c18efb6d6e6e72cd8b02ec62449c3	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.999943825
fd71825dd60399de2f6b733ab700999a	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	0.99934834
7772f1cf08f8b12ba64656c745b5ccab	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium;s__	0.82525452
