FeatureID	Taxon	Confidence
9849734855c2ad9761ff132329d0f067	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_sp;sh__SH0049152.09FU	0.851999234
0e76ce26de8d02870bf04fd309c74c4d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.767815642
eb7a18983a02128ad7911e4fef876cdd	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0167906.09FU	0.837925262
95d0b697bcb0ac2bf95081009049c22f	k__Fungi;p__Ascomycota	0.989623008
2cb24eabf6c67a755dc5403e577d4ef5	k__Fungi;p__Ascomycota;c__Dothideomycetes	0.991924526
c9125a089c431f9ec03e4a6780203efa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lentitheciaceae;g__Darksidea;s__Darksidea_epsilon;sh__SH0012888.09FU	0.953608675
9a3fd1b2c4040c37710ed02f9882e00d	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0027231.09FU	0.999989448
a0108d7a25e5ab1144f80d988de5bc79	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.798867867
ed6961088af201fcfe88c822b28300ed	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_harzianum	0.834004039
212aa53acf9cf687e4faebd185697f9c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Bionectriaceae_gen_Incertae_sedis;s__Bionectriaceae_sp;sh__SH0002456.09FU	0.997865513
0ecf43fee7ed9a617964d71f00bf4725	k__Fungi	1
b849d0300a75c078eb55c0699d175bff	k__Fungi	1
c46d7920674589b4d33b20430bf53db9	k__Fungi;p__Ascomycota	0.827658686
580955309849a8ce5a26de8aca137691	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavariaceae_gen_Incertae_sedis;s__Clavariaceae_sp;sh__SH0201029.09FU	0.904472153
9ccbc1ebf4f2eca353027da084f2a87c	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella	0.952576881
45529458c974da0a0f3addbfe5fc7914	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0092128.09FU	0.835433069
d4defbfbb9b741b0f6bebaa3018d73ae	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_tricinctum;sh__SH0245595.09FU	0.79676821
bf192d2e9c204ea4ff215804b5560249	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0167906.09FU	1
ca5a38e23d0eaec64f4a482b6bbb2025	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paraphaeosphaeria	0.882234119
ea66601066217c1045a90b7eb55a5c94	k__Fungi;p__Ascomycota	0.999985946
757212d4d1800bdd943adc6f937b94b8	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Wardomycopsis;s__Wardomycopsis_humicola;sh__SH0143026.09FU	0.998162178
6be5779a6be3d9525440c33ab118c48b	k__Fungi	1
ca964ea160fbf09db8d210f1063ab1d5	k__Fungi;p__Ascomycota	0.783178985
e0957cd079b53bf878e66aba6676fd26	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Schizothecium;s__Schizothecium_sp	0.850471462
057b5a99d0b220026891964857f5eea9	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Metapochonia;s__Metapochonia_suchlasporia;sh__SH0125676.09FU	0.998785878
73b2ca01e8b232b15c567acfe9c87ece	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0077474.09FU	0.999999185
fb7ae6948c71206cb11f876182930032	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae	0.999942282
facde60979606341c7864522d0805d41	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0165384.09FU	0.828817893
ebb2f82e5acd2635e600ba36ac881b41	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.754571616
a2a99bdf8d208331b2df580ebb93b216	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0049925.09FU	0.922993184
614fbb3ed06fd521d28291630681b350	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Amorosiaceae;g__Angustimassarina;s__Angustimassarina_acerina;sh__SH0058908.09FU	0.999994292
9ed954eac2291ca07bbb3ed8583ddf9b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH0213026.09FU	0.959816492
ec20edeed0b9f2df47c0691aa4a8b01e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.761715284
939e7a349962e96d4e9f6f2d0ea7838b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Stachybotryaceae_gen_Incertae_sedis;s__Stachybotryaceae_sp;sh__SH0103104.09FU	0.751333126
9691af1c60435901e5bab27532288e47	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Amphisphaeriales;f__Pestalotiopsidaceae;g__Pestalotiopsis	0.999894992
0fb9754c4393ef677d159c686eadd7b3	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0167906.09FU	0.993305993
ceb7f17d8ea5b6c4f795c1d9b62b2807	k__Fungi;p__Ascomycota	0.743293018
3ffecc75da9faff2ea1c15e33a517557	k__Fungi	1
38e80bcd312d6bd51be95af18dbe44cc	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales	0.999993321
aaac19c8d3f785c7be78e4a5a88fa9c4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae	0.990752259
6adeb02af5f03d02586e8434f95f7b2a	k__Fungi;p__Ascomycota	0.780047501
509323325a158de1b348df2a0b19ce42	k__Fungi	1
d05a00f4136373ae1773daf79ad644d4	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH0040101.09FU	0.990526424
6780b6dd23a3b704ae679ef07fbfd1f4	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariales_fam_Incertae_sedis;g__Verrucariales_gen_Incertae_sedis;s__Verrucariales_sp;sh__SH0233403.09FU	0.999165899
4a5315676089f6f32592d8a175c1d780	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidiaceae_gen_Incertae_sedis;s__Ceratobasidiaceae_sp;sh__SH0005357.09FU	0.998753776
bdd8c7ad10061541f7803de2cf0a4bea	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp;sh__SH0008404.09FU	0.999999994
6d87f00391f3801323b88b8f50f13a0d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Cephalotrichum;s__Cephalotrichum_purpureofuscum;sh__SH0100530.09FU	0.965875875
9073c4580cb677fee1ca7ae92a5d168d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae	0.9722093
22901baf7aa03416fa7e00d72880f1da	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0246790.09FU	0.851149979
049beab90b31e21abeb97c7475da60c2	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces;s__Betamyces_sp	0.970839563
845171e46011c05952441260dd7b855f	k__Fungi;p__Ascomycota	0.749543126
7c6a11b19e96331e2277b27369acba7d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis	0.702520661
8df929fa021729a57695a4d953ccd02a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0052246.09FU	0.999950429
067adbcb2f7777affbed914ce192b892	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascodesmidaceae;g__Cephaliophora;s__Cephaliophora_sp;sh__SH0027000.09FU	0.999939771
fdbcdb6a45f8ed257713b39119795507	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp;sh__SH0025185.09FU	0.801999573
edc4a078b93abcdf11adc29fee6e30f6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Paracremonium;s__Paracremonium_binnewijzendii;sh__SH0102947.09FU	0.94848416
9d1647ad8c70f49af8bf3e27e3157374	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physconia;s__Physconia_distorta;sh__SH0011129.09FU	0.999940781
ab3da9d7b00f99f0c20f132a4f9a26fc	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.728163239
fb1f733556a0beca6764da1f83a1bb83	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora;sh__SH0057107.09FU	0.994137255
71cf536ca87a1dc627974ec2da2db91c	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	0.956272687
9505d4477d0cc54cf78fa946ec3a6cc3	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces;s__Betamyces_sp;sh__SH0011313.09FU	0.878972523
a436122dab00060144dcd43308bd8cb7	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Boubovia;s__Boubovia_sp;sh__SH0205758.09FU	0.820068647
ee7cbf1af0c045317d316ca0af920680	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Ascosphaerales;f__Ascosphaeraceae	0.74221335
10cf94f2853b6f25365a0113909d5b7b	k__Fungi;p__Ascomycota	0.992992608
a96078b17eb82a36a9f89d8b4c0441b4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.987820562
8ef624f9eef58a84e72675885cb1c064	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.851019358
34a08c62e5db4003f64044c04de9d8dc	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp;sh__SH0212769.09FU	0.89592985
d9d335e389994c83f1e6cc91dbed1b10	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Chaetomium;s__Chaetomium_globosum;sh__SH0001192.09FU	0.995471672
d6e05e5499f94e9b6085345f0cb4c47c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Marquandomyces;s__Marquandomyces_marquandii;sh__SH0050007.09FU	0.794035665
07a6e7c148d335465470c88751ebade1	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Bradymyces;s__Bradymyces_graniticola;sh__SH0180000.09FU	0.867755635
18a11af28be53b8457219b9b20e06115	k__Fungi	1
966359b8fea07ebfeaf3b4a2d6d99c14	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp;sh__SH0031710.09FU	0.885485302
4c43eed5c5d1a683a5e6039911a93267	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales	0.998438736
366b7a345b49388b7a47bc2e5c062368	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_laurentii;sh__SH0039634.09FU	0.999664776
b5a4714f5738e8a2f2060626d1bfbf8a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp;sh__SH0060530.09FU	0.999999958
7ca1fddf95902ca95a4fdcc62df4292b	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp;sh__SH0231074.09FU	0.988816402
2a308218b4bb7ce77f05c27dde9d2949	k__Fungi;p__Ascomycota	0.708832283
d132f25a381083524b1401f3174766e8	k__Fungi	1
1d2d3503e6aee8d65cf28384963c1649	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_opportunistica;sh__SH0214875.09FU	0.819273222
0d14d8e2ecc7b9317d43b9c854fa7899	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Atractium;s__Atractium_sp;sh__SH0046281.09FU	0.997296096
f6608303a94efff20cd280c1231ef9f7	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	0.758900188
c1328b582b1679ca2c8c840acc3dc607	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_sp;sh__SH0000271.09FU	0.893246289
239c1cd032604f6ea77af8dc63a798f9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Hannaella;s__Hannaella_luteola;sh__SH0061976.09FU	0.99984938
0738591fed833053fcc39438296492e9	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_crocea;sh__SH0062329.09FU	0.996616089
11852052112e3fae27bbf705e3f05f40	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_turrialbense;sh__SH0040244.09FU	0.893808151
002e012d64be0fabd1c78134d48be296	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_oxysporum	0.885476255
96e6658c77168067650a1a1d4fd72d04	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.979170122
70c4e34f5dd42655a2fc371e5d00663d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__Stemphylium_globuliferum	0.788518033
77c83eca1b641fb0cdb9fbfbc7120b1a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae	0.919229195
3c5d7a2e6a1ea179dc702ad8cff0bcaf	k__Fungi	1
e212fc60fa08412ee9613ef9d9306335	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp;sh__SH0055173.09FU	0.851595903
ed53d9ef96859fe6f45f12acf7f8e9bd	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Geosmithia;s__Geosmithia_sp;sh__SH0032070.09FU	0.967548421
509b86a2f5e989455ecbce95258e37c8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_heimaeyensis;sh__SH0056963.09FU	0.944881488
e2f09e7ecfdc9838ecc15058fcf53a18	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Verrucariales;f__Verrucariales_fam_Incertae_sedis;g__Verrucariales_gen_Incertae_sedis;s__Verrucariales_sp;sh__SH0034146.09FU	0.999999995
6262b44f1e578d405ced2bdc736be3e6	k__Fungi;p__Ascomycota	0.990286868
2c62f8593759ac65aca0078674c40e27	k__Fungi;p__Monoblepharomycota;c__Monoblepharidomycetes;o__Monoblepharidales;f__Harpochytriaceae;g__Harpochytrium;s__Harpochytrium_sp;sh__SH0192429.09FU	0.999999999
e316d0d9caee95f7c1249945b35dcb18	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;g__Flavocillium;s__Flavocillium_primulinum;sh__SH0210870.09FU	0.997189993
ab29b5aa3a6961213cd9a46f291661a5	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma	1
dc3647b8ba41430f5d9bd5a66c9f0d75	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma	0.980864182
a64b661bb440a68c7f763804e3d1c1f5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Paracylindrocarpon	0.784066011
ba2501a67510815cade6246140f0fda1	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_harzianum	0.840541854
301bb89b15bd2317e9b328729230cb2a	k__Fungi	1
569f3c62361919325befb2b1995657e6	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.992748676
0ebfcd2779bc4e3d63aa708856560619	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.910829632
df3e2666e6f302107884f83ca80311a5	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Phialophora;s__Phialophora_cyclaminis;sh__SH0057163.09FU	0.999569759
adbb0c7d113a78cc4dfc906748c38de2	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Chrysosporium;s__Chrysosporium_lobatum;sh__SH0194612.09FU	0.998380972
ee0141e08d72b3967ee5596cfc5f1ba4	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0167906.09FU	0.831667323
ab0e77289d623698ab4f489677f55d41	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales	0.999996895
a74a374120897b32a3bec670f59e4fd2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Cystoagaricus;s__Cystoagaricus_sp;sh__SH0156503.09FU	0.999981799
808beb39ed76c12c28bb3b68f715c4b1	k__Fungi	1
2486e8853a4d0d6175fdae72f855fc6c	k__Fungi	1
a646a4d04ac44c733f332de9f001ed0f	k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Entylomatales;f__Entylomataceae;g__Tilletiopsis;s__Tilletiopsis_washingtonensis;sh__SH0087927.09FU	0.996689281
12ef8fda58cb86e352a0e5f51120dd89	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Helotiales_gen_Incertae_sedis;s__Helotiales_sp	0.721971127
e873627a410020a2aefe6aa98402adb4	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria	0.703789492
19e25613c3907e8e3945c5c239bd7166	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus;s__Coprinellus_subdisseminatus;sh__SH0206150.09FU	0.796243311
45de0e17935f0857ffc27e2a4cadeec6	k__Fungi	1
0afb093b2189bfaec2725647277b9cd1	k__Fungi	1
b96c177d1461abd8b3513721b2c7f752	k__Fungi;p__Basidiomycota;c__Basidiomycota_cls_Incertae_sedis;o__Basidiomycota_ord_Incertae_sedis;f__Basidiomycota_fam_Incertae_sedis;g__Basidiomycota_gen_Incertae_sedis;s__Basidiomycota_sp;sh__SH0212769.09FU	0.852689379
fcd1ba3e138ddfd9b0822a55475bc7ef	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp;sh__SH0011304.09FU	0.971492888
1f481ab29955181708e960202365ea35	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_sp	0.715328445
f8d82d06a2a56e6593b3ae82fffaef2d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes;s__Trametes_polyzona;sh__SH0110245.09FU	0.958964015
c1e985aff2d0c64e3164331c100bd534	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae;sh__SH0154148.09FU	0.735427193
26f048ff9327a6e384b34823b45c0ea9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_rhaphiolepidis;sh__SH0040186.09FU	0.828955887
a6f3e13b54a3edcc784c22c7d2a201e7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.9268459
7d50d508c1795bded73fce96c84c39c8	k__Fungi	1
b3f3e4b31439fb91b1a789ef6d0f4f01	k__Fungi;p__Ascomycota	0.709914541
cb00d657b1f52663fbf73c7d39c26feb	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Ascobolaceae;g__Ascobolus;s__Ascobolus_sp;sh__SH0092081.09FU	0.997550103
fbd8770e9ad9c49290cad8761de53c98	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp;sh__SH0198391.09FU	0.950078014
b419aaa15ad335c19451f572bbc0b5d2	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp;sh__SH0062678.09FU	0.883181686
4121d8b2896cfbf47ddb8b7a7601a734	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Herpotrichiellaceae_gen_Incertae_sedis;s__Herpotrichiellaceae_sp;sh__SH0214969.09FU	0.952513846
c3e1a8c08a1f7f6ce747d90a21bf4af8	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae;sh__SH0154148.09FU	0.862625468
064658cd96591886b945b3ae94b9e1b0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.977625064
c6ebd707cbb40c06e9b9d9dd8cddf0c7	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium	0.928487372
c0beb7f3f33393c68d5e654929c63ede	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leptodontidiaceae;g__Leptodontidium;s__Leptodontidium_sp;sh__SH0159651.09FU	0.945784418
81d5c81c3953201a1c89ef29faeed65a	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	0.732431137
3bebcaf41c05c5812dcacf79bd122a74	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae	0.999995641
eb509695e71467f2518e95992aa252b2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp;sh__SH0107113.09FU	0.98326497
134d3f33a05188db4165afb0b199e0df	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.763225047
32b8a3dc517ae266c44a5704d12e93e2	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizales_fam_Incertae_sedis;g__Pezizales_gen_Incertae_sedis;s__Pezizales_sp;sh__SH0027015.09FU	0.999959552
e664053cd096d26efa9b0a676e8b5a62	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__GS24;f__GS24_fam_Incertae_sedis;g__GS24_gen_Incertae_sedis;s__GS24_sp;sh__SH0243322.09FU	0.999999996
68c85dbbbd8f656aa1909fc6063a7491	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp;sh__SH0030181.09FU	0.761981369
c0aecbfa4a29a87ce3289caeeab1a081	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces;s__Debaryomyces_sp;sh__SH0077308.09FU	0.978445721
b8f5f4c7630db54ec0da4466c18e79c9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Preussia;s__Preussia_flanaganii;sh__SH0107132.09FU	0.962670502
