FeatureID	Taxon	Confidence
6595616f3976de0af382a2244a7523ba	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__Thecofilosea; s__metagenome	0.97246445
1877b60ff6f7cb7cad58e9cbf1805fe8	d__Eukaryota; p__Ochrophyta; c__Eustigmatophyceae; o__Eustigmatales; f__Eustigmatales; g__Vischeria; s__Vischeria_helvetica	0.998748555
3cab2fd51156f45a3677f8a1354bc392	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Olpidiaceae; g__Olpidium; s__Olpidium_brassicae	0.996561834
f8a4a7c8b14798a18bdf80160fe885eb	d__Eukaryota; p__Ascomycota; c__Dothideomycetes	0.999146028
fbce9f0795a804963f64ed9259c1711e	d__Eukaryota; p__Ascomycota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__metagenome	0.759587394
aac1264fec9c9db170056662cb2ea42b	d__Eukaryota; p__LKM15; c__LKM15; o__LKM15; f__LKM15; g__LKM15; s__uncultured_eukaryote	0.987209847
5e52a671df1ab74f19ab166ed9c15f86	d__Eukaryota; p__Cercozoa; c__Phytomyxea; o__Phytomyxea; f__Phytomyxea; g__uncultured	0.999999973
353038609c3bfbf58efe6baedec6db79	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Pleurastrum_insigne	0.992792933
493c1f18030fe8f87270e8fd1620d098	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Dorylaimida; g__Dorylaimida; s__Nematoda_environmental	0.835961175
24714cf8f7f07a151bda28f197b03ca0	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae	0.992512241
9f017b65fc7a00874c7accf1cf9a894b	d__Eukaryota; p__Ochrophyta; c__Xanthophyceae; o__Tribonematales; f__Tribonematales; g__Tribonema; s__Tribonema_aequale	0.720280085
3c63f545c289b4ce4c21ed981816c4ed	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.994020687
884237f7dc141acd074426af3f387441	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea	0.703906224
bbbdf933ebc114afa48ad09194508b3d	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Leptosira_obovata	0.999998806
aded457a62cbce5711125f25e103fc65	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Thecofilosea; f__Thecofilosea; g__Thecofilosea; s__metagenome	0.902270564
e56c4fae107d1d23001a9d2fed7284f9	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Eocercomonas; s__Eocercomonas_sp.	0.999999686
8e3f999158141fe686ecddcb89957b90	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.958819522
b3bb62ba55bea0af8f8ee70c02e4fa41	d__Eukaryota; p__Nematozoa; c__Enoplea; o__Dorylaimia; f__Dorylaimida; g__Dorylaimida; s__Eudorylaimus_carteri	0.964862486
2057339ab1d9051e19a6d20628b8109c	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Monhysterida; f__Monhysterida; g__Monhysterida; s__Tridentulus_sp.	0.931981047
a013304c0683b8cb677bb1f9b8dd978f	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae; g__Fistulifera; s__Fistulifera_pelliculosa	0.99933016
d6e84b1027ebfccb904a340af52a1a0f	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Magnoliophyta	0.9999982
ccdec579e24d716d9fc3078483547ce6	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Pleospora; s__Stemphylium_vesicarium	0.991356044
7e8e8a827d9bdf61601895a79136c37f	d__Eukaryota; p__Chlorophyta	0.999376787
958d8052518db927e642c629b0470399	d__Eukaryota; p__Diatomea; c__Bacillariophyceae; o__Bacillariophyceae; f__Bacillariophyceae	0.966437639
a3725e67ddafb151278bdaa73905b675	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiales	0.773939177
3f4f2bab4f9604c35ba2c26a85f1b351	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.999835346
80ac17cdac1d997f08771a4674969d27	d__Eukaryota; p__Diatomea	0.999982414
7ea0d11644c22f81761143d1447f8705	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia	0.99840974
7698f3922c633a9892d741f365a03004	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Chlorophyceae; s__Pleurastrum_insigne	0.970105144
12e7bd7fb3845cf3448a39e089c3689c	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Aspergillus; s__Aspergillus_niger	0.747848845
e6cdd39f74eabb8b3ff8eff9bdc71d8e	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Rhizinaceae; g__Phymatotrichopsis; s__metagenome	0.999961856
