FeatureID	ECOGEN2025_BC001_F7-R2	ECOGEN2025_BC001_F7-R3	ECOGEN2025_BC001_F7-R5	ECOGEN2025_BC001_F7-R6	ECOGEN2025_BC002_F7-R2	ECOGEN2025_BC002_F7-R3	ECOGEN2025_BC002_F7-R5	ECOGEN2025_BC002_F7-R6	ECOGEN2025_BC003_F7-R2	ECOGEN2025_BC003_F7-R3	ECOGEN2025_BC003_F7-R5	ECOGEN2025_BC003_F7-R6	ECOGEN2025_BC004_F7-R2	ECOGEN2025_BC004_F7-R3	ECOGEN2025_BC004_F7-R5	ECOGEN2025_BC004_F7-R6	ECOGEN2025_BC005_F7-R2	ECOGEN2025_BC005_F7-R3	ECOGEN2025_BC005_F7-R5	ECOGEN2025_BC005_F7-R6	ECOGEN2025_BC006_F7-R2	ECOGEN2025_BC006_F7-R3	ECOGEN2025_BC006_F7-R5	ECOGEN2025_BC006_F7-R6	ECOGEN2025_BC007_F7-R2	ECOGEN2025_BC007_F7-R3	ECOGEN2025_BC007_F7-R5	ECOGEN2025_BC007_F7-R6	ECOGEN2025_BC008_F7-R2	ECOGEN2025_BC008_F7-R3	ECOGEN2025_BC008_F7-R5	ECOGEN2025_BC008_F7-R6	ECOGEN2025_BC009_F7-R2	ECOGEN2025_BC009_F7-R3	ECOGEN2025_BC009_F7-R5	ECOGEN2025_BC009_F7-R6	ECOGEN2025_BC010_F7-R2	ECOGEN2025_BC010_F7-R3	ECOGEN2025_BC010_F7-R5	ECOGEN2025_BC010_F7-R6	ECOGEN2025_BC011_F7-R2	ECOGEN2025_BC011_F7-R3	ECOGEN2025_BC011_F7-R5	ECOGEN2025_BC011_F7-R6	ECOGEN2025_BC012_F7-R2	ECOGEN2025_BC012_F7-R3	ECOGEN2025_BC012_F7-R5	ECOGEN2025_BC012_F7-R6	ECOGEN2025_BC013_F7-R2	ECOGEN2025_BC013_F7-R3	ECOGEN2025_BC013_F7-R5	ECOGEN2025_BC013_F7-R6	ECOGEN2025_BC014_F7-R2	ECOGEN2025_BC014_F7-R3	ECOGEN2025_BC014_F7-R5	ECOGEN2025_BC014_F7-R6	ECOGEN2025_BC015_F7-R2	ECOGEN2025_BC015_F7-R3	ECOGEN2025_BC015_F7-R5	ECOGEN2025_BC015_F7-R6	ECOGEN2025_BC016_F7-R2	ECOGEN2025_BC016_F7-R3	ECOGEN2025_BC016_F7-R5	ECOGEN2025_BC016_F7-R6	ECOGEN2025_BC017_F7-R2	ECOGEN2025_BC017_F7-R3	ECOGEN2025_BC017_F7-R5	ECOGEN2025_BC017_F7-R6	ECOGEN2025_BC018_F7-R2	ECOGEN2025_BC018_F7-R3	ECOGEN2025_BC018_F7-R5	ECOGEN2025_BC018_F7-R6	ECOGEN2025_BC019_F7-R2	ECOGEN2025_BC019_F7-R3	ECOGEN2025_BC019_F7-R5	ECOGEN2025_BC019_F7-R6	ECOGEN2025_BC020_F7-R2	ECOGEN2025_BC020_F7-R3	ECOGEN2025_BC020_F7-R5	ECOGEN2025_BC020_F7-R6	ECOGEN2025_BC021_F7-R2	ECOGEN2025_BC021_F7-R3	ECOGEN2025_BC021_F7-R5	ECOGEN2025_BC021_F7-R6	ECOGEN2025_BC022_F7-R2	ECOGEN2025_BC022_F7-R3	ECOGEN2025_BC022_F7-R5	ECOGEN2025_BC022_F7-R6	ECOGEN2025_BC023_F7-R2	ECOGEN2025_BC023_F7-R3	ECOGEN2025_BC023_F7-R5	ECOGEN2025_BC023_F7-R6	ECOGEN2025_BC024_F7-R2	ECOGEN2025_BC024_F7-R3	ECOGEN2025_BC024_F7-R5	ECOGEN2025_BC024_F7-R6	ECOGEN2025_BC025_F7-R2	ECOGEN2025_BC025_F7-R3	ECOGEN2025_BC025_F7-R5	ECOGEN2025_BC025_F7-R6	ECOGEN2025_BC026_F7-R2	ECOGEN2025_BC026_F7-R3	ECOGEN2025_BC026_F7-R5	ECOGEN2025_BC026_F7-R6	ECOGEN2025_BC027_F7-R2	ECOGEN2025_BC027_F7-R3	ECOGEN2025_BC027_F7-R5	ECOGEN2025_BC027_F7-R6	ECOGEN2025_BC028_F7-R2	ECOGEN2025_BC028_F7-R2_ITS-ITS	ECOGEN2025_BC028_F7-R3	ECOGEN2025_BC028_F7-R3_ITS-ITS	ECOGEN2025_BC028_F7-R5	ECOGEN2025_BC028_F7-R5_ITS-ITS	ECOGEN2025_BC028_F7-R6	ECOGEN2025_BC028_F7-R6_ITS-ITS	ECOGEN2025_BC029_F7-R2	ECOGEN2025_BC029_F7-R3	ECOGEN2025_BC029_F7-R5	ECOGEN2025_BC029_F7-R6	ECOGEN2025_BC030_F7-R2	ECOGEN2025_BC030_F7-R3	ECOGEN2025_BC030_F7-R5	ECOGEN2025_BC030_F7-R6	ECOGEN2025_BC031_F7-R2	ECOGEN2025_BC031_F7-R3	ECOGEN2025_BC031_F7-R5	ECOGEN2025_BC031_F7-R6	ECOGEN2025_BC032_F7-R2	ECOGEN2025_BC032_F7-R3	ECOGEN2025_BC032_F7-R5	ECOGEN2025_BC032_F7-R6	ECOGEN2025_BC033_F7-R2	ECOGEN2025_BC033_F7-R3	ECOGEN2025_BC033_F7-R5	ECOGEN2025_BC033_F7-R6	ECOGEN2025_BC034_F7-R2	ECOGEN2025_BC034_F7-R3	ECOGEN2025_BC034_F7-R5	ECOGEN2025_BC034_F7-R6	ECOGEN2025_BC035_F7-R2	ECOGEN2025_BC035_F7-R3	ECOGEN2025_BC035_F7-R5	ECOGEN2025_BC035_F7-R6	ECOGEN2025_BC036_F7-R2	ECOGEN2025_BC036_F7-R3	ECOGEN2025_BC036_F7-R5	ECOGEN2025_BC036_F7-R6	ECOGEN2025_BC037_F7-R2	ECOGEN2025_BC037_F7-R3	ECOGEN2025_BC037_F7-R5	ECOGEN2025_BC037_F7-R6	ECOGEN2025_BC038_F7-R2	ECOGEN2025_BC038_F7-R3	ECOGEN2025_BC038_F7-R5	ECOGEN2025_BC038_F7-R6	ECOGEN2025_BC039_F7-R2	ECOGEN2025_BC039_F7-R3	ECOGEN2025_BC039_F7-R5	ECOGEN2025_BC039_F7-R6	ECOGEN2025_BC040_F7-R2	ECOGEN2025_BC040_F7-R3	ECOGEN2025_BC040_F7-R5	ECOGEN2025_BC040_F7-R6	ECOGEN2025_BC041_F7-R2	ECOGEN2025_BC041_F7-R3	ECOGEN2025_BC041_F7-R5	ECOGEN2025_BC041_F7-R6	ECOGEN2025_BC042_F7-R2	ECOGEN2025_BC042_F7-R3	ECOGEN2025_BC042_F7-R5	ECOGEN2025_BC042_F7-R6	ECOGEN2025_BC043_F7-R2	ECOGEN2025_BC043_F7-R3	ECOGEN2025_BC043_F7-R5	ECOGEN2025_BC043_F7-R6	ECOGEN2025_BC044_F7-R2	ECOGEN2025_BC044_F7-R3	ECOGEN2025_BC044_F7-R5	ECOGEN2025_BC044_F7-R6	ECOGEN2025_BC045_F7-R2	ECOGEN2025_BC045_F7-R3	ECOGEN2025_BC045_F7-R5	ECOGEN2025_BC045_F7-R6	ECOGEN2025_BC046_F7-R2	ECOGEN2025_BC046_F7-R3	ECOGEN2025_BC046_F7-R5	ECOGEN2025_BC046_F7-R6	ECOGEN2025_BC047_F7-R2	ECOGEN2025_BC047_F7-R3	ECOGEN2025_BC047_F7-R5	ECOGEN2025_BC047_F7-R6	ECOGEN2025_BC048_F7-R2	ECOGEN2025_BC048_F7-R3	ECOGEN2025_BC048_F7-R5	ECOGEN2025_BC048_F7-R6	ECOGEN2025_BC049_F7-R2	ECOGEN2025_BC049_F7-R3	ECOGEN2025_BC049_F7-R5	ECOGEN2025_BC049_F7-R6	ECOGEN2025_BC050_F7-R2	ECOGEN2025_BC050_F7-R3	ECOGEN2025_BC050_F7-R5	ECOGEN2025_BC050_F7-R6	ECOGEN2025_BC051_F7-R2	ECOGEN2025_BC051_F7-R3	ECOGEN2025_BC051_F7-R5	ECOGEN2025_BC051_F7-R6	ECOGEN2025_BC052_F7-R2	ECOGEN2025_BC052_F7-R3	ECOGEN2025_BC052_F7-R5	ECOGEN2025_BC052_F7-R6	ECOGEN2025_BC053_F7-R2	ECOGEN2025_BC053_F7-R3	ECOGEN2025_BC053_F7-R5	ECOGEN2025_BC053_F7-R6	ECOGEN2025_BC054_F7-R2	ECOGEN2025_BC054_F7-R3	ECOGEN2025_BC054_F7-R5	ECOGEN2025_BC054_F7-R6	ECOGEN2025_BC055_F7-R2	ECOGEN2025_BC055_F7-R3	ECOGEN2025_BC055_F7-R5	ECOGEN2025_BC055_F7-R6	ECOGEN2025_BC056_F7-R2	ECOGEN2025_BC056_F7-R3	ECOGEN2025_BC056_F7-R5	ECOGEN2025_BC056_F7-R6	ECOGEN2025_BC057_F7-R2	ECOGEN2025_BC057_F7-R3	ECOGEN2025_BC057_F7-R5	ECOGEN2025_BC057_F7-R6	ECOGEN2025_BC058_F7-R2	ECOGEN2025_BC058_F7-R3	ECOGEN2025_BC058_F7-R5	ECOGEN2025_BC058_F7-R6	ECOGEN2025_BC059_F7-R2	ECOGEN2025_BC059_F7-R3	ECOGEN2025_BC059_F7-R5	ECOGEN2025_BC059_F7-R6	ECOGEN2025_BC060_F7-R2	ECOGEN2025_BC060_F7-R3	ECOGEN2025_BC060_F7-R5	ECOGEN2025_BC060_F7-R6	ECOGEN2025_BC061_F7-R2	ECOGEN2025_BC061_F7-R3	ECOGEN2025_BC061_F7-R5	ECOGEN2025_BC061_F7-R6	ECOGEN2025_BC062_F7-R2	ECOGEN2025_BC062_F7-R3	ECOGEN2025_BC062_F7-R5	ECOGEN2025_BC062_F7-R6	ECOGEN2025_BC063_F7-R2	ECOGEN2025_BC063_F7-R3	ECOGEN2025_BC063_F7-R5	ECOGEN2025_BC063_F7-R6	ECOGEN2025_BC064_F7-R2	ECOGEN2025_BC064_F7-R3	ECOGEN2025_BC064_F7-R5	ECOGEN2025_BC064_F7-R6	ECOGEN2025_BC065_F7-R2	ECOGEN2025_BC065_F7-R3	ECOGEN2025_BC065_F7-R5	ECOGEN2025_BC065_F7-R6	ECOGEN2025_BC066_F7-R2	ECOGEN2025_BC066_F7-R3	ECOGEN2025_BC066_F7-R5	ECOGEN2025_BC066_F7-R6	ECOGEN2025_BC067_F7-R2	ECOGEN2025_BC067_F7-R3	ECOGEN2025_BC067_F7-R5	ECOGEN2025_BC067_F7-R6	ECOGEN2025_BC068_F7-R2	ECOGEN2025_BC068_F7-R3	ECOGEN2025_BC068_F7-R5	ECOGEN2025_BC068_F7-R6	ECOGEN2025_BC069_F7-R2	ECOGEN2025_BC069_F7-R3	ECOGEN2025_BC069_F7-R5	ECOGEN2025_BC069_F7-R6	ECOGEN2025_BC070_F7-R2	ECOGEN2025_BC070_F7-R3	ECOGEN2025_BC070_F7-R5	ECOGEN2025_BC070_F7-R6	ECOGEN2025_BC071_F7-R2	ECOGEN2025_BC071_F7-R3	ECOGEN2025_BC071_F7-R5	ECOGEN2025_BC071_F7-R6	ECOGEN2025_BC072_F7-R2	ECOGEN2025_BC072_F7-R3	ECOGEN2025_BC072_F7-R5	ECOGEN2025_BC072_F7-R6	ECOGEN2025_BC073_F7-R2	ECOGEN2025_BC073_F7-R3	ECOGEN2025_BC073_F7-R5	ECOGEN2025_BC073_F7-R6	ECOGEN2025_BC074_F7-R2	ECOGEN2025_BC074_F7-R3	ECOGEN2025_BC074_F7-R5	ECOGEN2025_BC074_F7-R6	ECOGEN2025_BC075_F7-R2	ECOGEN2025_BC075_F7-R3	ECOGEN2025_BC075_F7-R5	ECOGEN2025_BC075_F7-R6	ECOGEN2025_BC076_F7-R2	ECOGEN2025_BC076_F7-R3	ECOGEN2025_BC076_F7-R5	ECOGEN2025_BC076_F7-R6	ECOGEN2025_BC077_F7-R2	ECOGEN2025_BC077_F7-R3	ECOGEN2025_BC077_F7-R5	ECOGEN2025_BC077_F7-R6	ECOGEN2025_BC078_F7-R2	ECOGEN2025_BC078_F7-R3	ECOGEN2025_BC078_F7-R5	ECOGEN2025_BC078_F7-R6	ECOGEN2025_BC079_F7-R2	ECOGEN2025_BC079_F7-R3	ECOGEN2025_BC079_F7-R5	ECOGEN2025_BC079_F7-R6	ECOGEN2025_BC080_F7-R2	ECOGEN2025_BC080_F7-R3	ECOGEN2025_BC080_F7-R5	ECOGEN2025_BC080_F7-R6	ECOGEN2025_BC081_F7-R2	ECOGEN2025_BC081_F7-R3	ECOGEN2025_BC081_F7-R5	ECOGEN2025_BC081_F7-R6	ECOGEN2025_BC082_F7-R2	ECOGEN2025_BC082_F7-R3	ECOGEN2025_BC082_F7-R5	ECOGEN2025_BC082_F7-R6	ECOGEN2025_BC083_F7-R2	ECOGEN2025_BC083_F7-R3	ECOGEN2025_BC083_F7-R5	ECOGEN2025_BC083_F7-R6	ECOGEN2025_BC084_F7-R2	ECOGEN2025_BC084_F7-R3	ECOGEN2025_BC084_F7-R5	ECOGEN2025_BC084_F7-R6	ECOGEN2025_BC085_F7-R2	ECOGEN2025_BC085_F7-R3	ECOGEN2025_BC085_F7-R5	ECOGEN2025_BC085_F7-R6	ECOGEN2025_BC086_F7-R2	ECOGEN2025_BC086_F7-R3	ECOGEN2025_BC086_F7-R5	ECOGEN2025_BC086_F7-R6	ECOGEN2025_BC087_F7-R2	ECOGEN2025_BC087_F7-R3	ECOGEN2025_BC087_F7-R5	ECOGEN2025_BC087_F7-R6	ECOGEN2025_BC088_F7-R2	ECOGEN2025_BC088_F7-R3	ECOGEN2025_BC088_F7-R5	ECOGEN2025_BC088_F7-R6	ECOGEN2025_BC089_F7-R2	ECOGEN2025_BC089_F7-R3	ECOGEN2025_BC089_F7-R5	ECOGEN2025_BC089_F7-R6	ECOGEN2025_BC090_F7-R2	ECOGEN2025_BC090_F7-R3	ECOGEN2025_BC090_F7-R5	ECOGEN2025_BC090_F7-R6	ECOGEN2025_BC091_F7-R2	ECOGEN2025_BC091_F7-R3	ECOGEN2025_BC091_F7-R5	ECOGEN2025_BC091_F7-R6	ECOGEN2025_BC092_F7-R2	ECOGEN2025_BC092_F7-R3	ECOGEN2025_BC092_F7-R5	ECOGEN2025_BC092_F7-R6	ECOGEN2025_BC093_F7-R2	ECOGEN2025_BC093_F7-R3	ECOGEN2025_BC093_F7-R5	ECOGEN2025_BC093_F7-R6	ECOGEN2025_BC094_F7-R2	ECOGEN2025_BC094_F7-R3	ECOGEN2025_BC094_F7-R5	ECOGEN2025_BC094_F7-R6	ECOGEN2025_BC095_F7-R2	ECOGEN2025_BC095_F7-R3	ECOGEN2025_BC095_F7-R5	ECOGEN2025_BC095_F7-R6	ECOGEN2025_BC096_F7-R2	ECOGEN2025_BC096_F7-R3	ECOGEN2025_BC096_F7-R5	ECOGEN2025_BC096_F7-R6
c6f8754f5881028388714fa91ec9e9c0	0	0	111	135	0	216	22532	25160	8	202	35421	21135	0	177	19040	21061	17	63	14215	5717	22	106	90	21808	14	0	14181	23340	0	269	41644	25975	0	35	78	70	0	252	29505	20930	0	165	17261	24546	0	11076	633	22123	0	17903	561	21619	0	8564	0	25450	15	9735	3457	19577	24	7287	4547	20824	45	20003	209	196	0	24838	24080	27060	0	12477	21218	26034	0	23926	0	24683	0	6070	17420	21701	0	20429	26845	20821	9	19941	4123	23300	0	21853	19766	24741	45	10792	222	233	11	15606	124	14846	0	12940	11901	15925	12	12	16703	16703	36672	36672	22731	22731	0	0	22945	18260	0	6734	2888	22528	20	3070	6279	26580	21	11200	26751	22635	4	21287	0	105	13	6963	16641	21075	8	10294	0	27029	0	7826	31037	21662	9	4835	1510	17445	0	5607	25627	22477	0	5148	22782	15648	23	22019	26550	28320	0	19612	107	123	7	18632	10190	20842	16	11431	116	24772	0	3471	182	12977	17	25129	143	21350	0	25313	116	24639	58	14294	25963	22399	0	13764	8595	18014	159	16172	124	129	216	19921	8912	18461	0	250	108	23541	0	6700	12016	23817	0	9556	23441	9365	15	23510	93	27738	21	6384	125	20535	0	17688	28251	14961	0	9442	79	114	0	25795	16124	23753	0	28690	179	27350	0	13477	126	14304	0	3785	397	15851	0	6126	128	23359	46	7746	24096	22547	42	18800	27191	24213	0	13950	108	100	0	10461	16859	20109	0	26211	187	19391	9	7136	102	21117	0	4937	84	14439	10	11853	217	24431	13	28807	50956	24363	33	25005	19116	25779	0	24481	100	119	0	8853	5109	14601	7	12413	120	23028	18	5773	102	22520	8	7357	0	17043	22	25644	303	27536	0	28093	25090	25981	25	34489	32498	27463	8	29801	176	305	15	28290	22684	17863	0	18621	8127	37965	0	16785	19398	21723	0	22091	30605	24271	19	18205	37052	29157	8	14359	10478	28826	27	33688	45466	33017	15	26392	137	167	0	38512	80392	30116	0	40172	57504	27161	20	43212	70999	36475	0	14019	162	16615	17	17374	3718	31385	0	18015	217	25907	30	55478	71243	45114
6108cdc88401791eb1546cc48eca7bfb	0	0	0	0	0	0	4473	4665	0	0	6878	4132	19	0	4094	3945	0	0	2421	1141	0	0	0	4146	0	0	2704	4353	0	0	8608	5185	0	0	0	0	0	0	5583	3880	0	0	3038	4561	0	1943	0	3991	0	3182	102	4231	0	1558	0	4479	0	1665	692	3814	0	1288	927	3987	0	3342	0	0	0	4571	4675	5091	0	2410	4200	4645	0	4347	0	4676	0	1025	3200	3898	0	3770	5478	3821	0	3421	790	4009	0	3905	3752	4965	0	1938	0	0	0	2787	0	2768	0	2441	2256	2924	0	0	3155	3155	6834	6834	4186	4186	0	299	4138	3373	0	1310	591	4021	0	581	1233	4737	0	2037	5372	4165	0	4032	0	0	0	1325	3097	4055	0	1879	343	4755	11	1419	5544	4110	0	961	279	3044	0	1141	4726	4267	11	897	4141	3014	0	4068	5273	5452	0	3567	0	0	0	3108	1853	3997	0	2055	0	4428	0	721	0	2834	0	4667	0	4176	0	4515	0	4328	0	2513	4556	3789	0	2603	1470	3549	0	3164	0	0	0	3675	1515	3362	0	0	0	4251	0	1190	2371	4449	0	1610	4477	1822	0	4212	0	5187	0	1218	0	3840	0	3176	5291	2755	0	1799	0	0	38	4702	3420	4507	0	4966	0	5123	37	2408	0	2650	0	729	83	2961	0	1162	0	4128	0	1498	4509	3867	0	3383	4944	4423	0	2520	0	0	0	1927	3264	3836	0	4726	0	3558	0	1318	0	3761	0	831	0	2818	0	2123	0	4545	0	5101	9749	4253	0	4557	4330	4703	0	4269	0	0	6	1747	938	2488	0	2179	0	4400	0	1111	0	4434	0	1329	0	3136	0	4587	0	5166	0	4961	5466	4925	0	6068	7252	4933	0	5600	0	0	0	5227	4161	3323	0	3300	1519	6825	0	3175	3654	4023	10	4292	5717	4661	0	3142	7108	5015	0	2682	1939	5740	0	6088	8789	6785	0	5079	0	0	0	7124	8407	5722	20	7096	10781	5284	0	7766	14217	7192	16	2513	0	2953	0	3037	540	5630	0	3515	0	5111	0	10712	14594	8528
09ba1b7d6908de970d8112562ee22b30	0	0	0	0	0	0	1549	1679	0	0	2220	1353	0	0	1237	1534	0	0	1041	385	0	0	0	1304	0	0	994	1618	0	0	2739	1688	0	0	0	0	0	0	1808	1430	0	0	1189	1685	0	740	0	1550	0	1180	0	1493	0	556	0	1877	0	659	262	1385	0	482	285	1386	0	1337	0	0	0	1780	1634	1928	0	932	1330	1751	0	1738	0	1721	0	398	1008	1466	0	1495	1691	1409	0	1464	242	1622	0	1616	1349	1747	0	732	0	0	0	981	0	932	0	846	815	1083	0	0	1202	1202	2610	2610	1501	1501	0	104	1438	1359	0	536	232	1605	0	218	353	1960	0	787	1764	1503	0	1506	0	0	0	456	1122	1347	0	659	120	1925	0	575	1945	1492	0	342	120	1238	0	411	1625	1442	0	346	1480	1055	0	1692	1788	1867	0	1359	0	0	0	1273	645	1398	0	747	0	1597	0	242	0	902	0	1752	0	1518	0	1607	0	1683	0	986	1743	1585	0	928	556	1276	0	1052	0	0	0	1215	516	1345	0	0	0	1607	0	437	728	1647	0	746	1482	619	0	1623	0	1890	0	343	0	1390	0	1131	1711	1108	0	651	0	0	0	1802	1019	1695	0	2038	0	1863	0	906	0	1132	0	310	0	1109	0	417	0	1424	0	527	1707	1649	0	1269	1553	1643	0	1046	0	0	0	814	1061	1367	0	1933	0	1384	0	483	0	1545	0	349	0	971	0	789	0	1615	0	1983	3358	1661	0	1613	1284	1698	0	1648	0	0	0	620	318	1151	0	982	0	1613	0	381	0	1523	0	547	0	1125	0	1852	0	1794	0	2096	1704	1786	0	2344	2047	1834	0	2241	0	0	0	2017	1665	1298	0	1302	445	2517	0	1027	1341	1587	0	1600	2031	1702	0	1219	2415	2076	0	988	685	1954	0	2383	3135	2240	0	1788	0	0	0	2674	6976	2010	0	2665	4062	1926	0	3048	4597	2449	0	975	0	1162	0	1278	255	2072	0	1242	0	1864	0	3679	4515	3026
318433058d639df942a699b3bae295f8	0	0	0	0	0	0	0	381	0	0	590	0	0	0	0	0	0	0	216	0	0	0	0	399	0	0	0	418	0	0	613	0	0	0	0	0	0	0	439	401	0	0	213	400	0	0	0	394	0	309	0	367	0	0	0	375	0	0	0	285	0	0	0	332	0	0	0	0	0	422	324	412	0	0	250	443	0	409	0	400	0	0	283	330	0	373	408	379	0	391	0	374	0	0	323	404	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	576	576	332	332	0	0	224	0	0	0	0	361	0	0	0	424	0	265	426	343	0	0	0	0	0	0	247	0	0	0	0	461	0	0	579	317	0	0	0	313	0	0	324	386	0	0	333	0	0	392	395	447	0	367	0	0	0	248	183	359	0	0	0	353	0	0	0	0	0	361	0	386	0	431	0	384	0	0	428	435	0	0	0	0	0	294	0	0	0	385	0	306	0	0	0	353	0	0	0	449	0	0	0	0	0	434	0	442	0	0	0	311	0	309	473	0	0	0	0	0	0	501	0	424	0	579	0	544	0	0	0	0	0	0	0	0	0	0	0	394	0	0	304	374	0	396	371	360	0	252	0	0	0	0	278	298	0	434	0	317	0	0	0	327	0	0	0	0	0	0	0	386	0	507	825	357	0	467	268	370	0	469	0	0	0	0	0	244	0	0	0	369	0	0	0	386	0	0	0	0	0	418	0	475	0	458	390	449	0	616	389	429	0	534	0	0	0	490	374	0	0	312	0	565	0	0	265	282	0	0	491	430	0	301	419	503	0	0	253	483	0	527	729	0	0	401	0	0	0	639	1180	463	0	647	1014	0	0	758	1106	580	0	0	0	289	0	0	0	506	0	323	0	446	0	910	1200	733
7e81529368598606a152d4fd75bd5887	5	0	0	0	0	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	0	8	0	0	0	3	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	11	0	0	0	9	0	20	0	0	0	0	0	12	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	0	12	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	13	0	0	0	7	0	0	0	5	0	0	0	4	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	15812	253	10	2	953	0	2	0	266	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	20304	247	0	0	162	0	0	0	0	0	0	0	0	0	0	0	56	4	0	0	7638	154	0	7	0	0	0	0	8241	122	0	0	0	0	0	0	16	0	0	0	0	4	0	0	0	0	0	0	0	6	0	0	9	0	0	0	3	0	0	0	6	0	0	0	11	2	0	0	6	2	0	0	4	0	0	0	3	0	0	0	4	0	0	0	4	0	0	0	4	0	0	0	9	0	0	0	13	0	0	0	16	0	0	0	6	0	0	0	6	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	9	0	0	4	11	0	0	0	12	0	0	0	3	0	0	0	4	0	0	0	11	0	0	0	0	0	0	0	10	0	0	0	9	0	0	0	11	0	0	0	17	0	0	0
56b17ee22867f28d69ceed6536bce3f4	8	238	0	193	13	100	4	4	8	399	0	0	15	308	13	120	0	211	45	10	0	96	0	13	10	147	0	10	22	678	0	8	0	313	46	107	0	108	5	0	0	138	67	0	9	87	0	47	0	80	0	0	10	53	0	16	0	63	0	0	14	38	23	7	6	92	102	0	6	37	0	0	0	82	11	0	0	80	0	41	0	41	25	0	0	71	39	0	0	105	71	4	22	187	91	0	14	60	0	0	0	49	0	3	0	0	0	0	14	14	68	68	12	12	45	45	9	48	0	7	0	101	20	0	0	138	118	0	23	92	29	25	6	121	0	192	7	45	17	0	0	87	0	0	16	126	91	38	15	0	0	0	0	91	5	0	10	50	5	7	22	63	17	18	0	159	47	13	0	45	53	0	0	42	0	0	0	51	7	18	0	23	0	0	3	43	0	0	662	115	0	11	146	64	17	0	2931	124	50	0	6340	209	67	0	4290	202	0	0	418	119	0	20	4016	115	39	20	0	90	5	47	1978	75	0	0	1120	200	33	0	2959	109	10	0	1308	161	215	0	76	86	0	0	1538	211	5	4	11	74	0	0	4653	185	5	16	1660	106	12	7	104	40	14	0	5	73	0	59	0	42	0	0	0	133	0	0	5	146	0	0	12	59	0	13	0	100	5	8	18	62	10	9	0	28	4	9	0	137	48	0	0	80	30	0	0	77	0	11	10	329	10	0	0	41	2	0	0	101	0	0	14	104	0	0	21	61	0	7	22	186	176	0	0	46	3	7	18	68	0	0	17	52	5	10	11	83	11	9	17	79	0	0	9	234	0	8	18	69	0	0	10	54	0	8	0	62	16	7	0	69	27	5	13	101	0	6	12	65	9	0	15	116	0	0	24	142	3	16	28	60	29	21
2166186fb4bd4c395a3515872f995fce	0	265	0	118	0	210	0	0	0	167	0	0	0	167	7	96	8	127	0	14	7	74	0	13	0	205	23	0	11	514	27	0	0	291	0	0	0	100	0	0	0	241	0	0	0	39	0	33	0	58	0	0	0	41	0	0	0	83	0	0	0	81	0	19	0	106	0	0	0	134	0	0	0	133	0	0	0	144	0	39	0	26	26	0	0	70	0	0	0	61	0	0	0	110	48	0	0	39	0	0	0	127	0	0	0	57	11	0	3	3	96	96	16	16	24	24	0	38	49	0	0	122	21	0	0	47	41	0	0	60	0	0	0	52	32	176	0	84	0	0	0	59	0	0	0	79	0	18	0	5	9	0	0	90	113	29	0	77	0	0	6	82	0	0	0	0	46	0	0	51	59	0	0	48	0	0	0	132	0	0	0	19	0	0	0	44	0	21	297	143	0	0	655	93	0	0	185	58	10	65	327	94	5	0	513	246	0	0	169	60	15	0	5489	165	56	0	0	173	0	23	156	81	0	0	206	171	0	0	1322	113	0	0	201	95	167	0	292	113	0	0	338	142	0	0	10	63	0	11	956	98	0	0	1184	162	0	0	70	39	8	0	0	0	0	134	0	35	3	0	4	130	0	0	0	117	0	0	0	51	0	0	0	121	0	5	7	61	0	0	0	47	6	0	4	119	0	0	0	57	0	0	0	109	0	0	0	157	0	0	0	35	0	0	6	90	0	0	0	147	0	0	0	54	0	0	0	196	208	0	0	59	0	5	0	102	138	0	0	72	0	0	0	187	0	0	0	46	0	0	0	46	0	4	0	42	25	12	0	0	0	0	0	67	22	0	0	75	13	0	9	92	0	0	0	140	0	0	0	235	0	0	12	42	8	17	8	79	8	0
